OID_,POU_INDEX,POU_ID,IDU_ID,IDU_WW2100,WRIS_ID,AREA_POU,PERCENT_POU,AREA_IDU,PERCENT_IDU,USECODE,PERMITCODE,XCOORD,YCOORD,CERTIFICATE
47,47,161880,40329,40329,147981,419480.423720412014518,0.106249962969813,68553.113474082798348,0.650149602668377,16,2,510039.811999999918044,4889974.247700000181794,-99
48,48,161880,40346,40346,147981,419480.423720412014518,54.000246024150385,226841.729138010006864,99.858373365844187,16,2,509652.688699999824166,4889984.999500000849366,-99
49,49,161880,40754,40754,147981,419480.423720412014518,15.102633175938635,78078.515873835494858,81.139592537512200,16,2,509606.192400000058115,4890320.778999999165535,-99
50,50,161880,40760,40760,147981,419480.423720412014518,16.548969256172139,69419.693368097898201,99.999989900637758,16,2,509528.228699999861419,4890464.798499999567866,-99
51,51,161880,40765,40765,147981,419480.423720412014518,7.723750886432803,32727.031010826598504,98.999579078221643,16,2,509807.600800000131130,4890489.186300000175834,-99
52,52,161880,40792,40792,147981,419480.423720412014518,0.411558234051260,173407.652490562002640,0.995576722975609,16,2,509184.367700000293553,4890606.611099999397993,-99
53,53,46476,33306,33306,63379,28432.051303429900145,97.560230091565288,65324.614866171003086,42.462362354841360,16,2,500203.247999999672174,4880590.780600000172853,-99
54,54,46836,41126,41126,63690,46691.690138540499902,97.901017504793344,45726.974153836803453,99.966465268467559,16,2,509439.881799999624491,4891661.498800000175834,-99
55,55,53716,34335,34335,69461,38034.847118103600224,14.758386096779159,91591.990364090597723,6.128624966763646,16,2,523591.273000000044703,4881955.990299999713898,-99
56,56,53716,34356,34356,69461,38034.847118103600224,84.374538728977754,32197.720510072700563,99.670803720817005,16,2,523330.309700000099838,4882182.257799999788404,-99
57,57,46933,41563,41563,63773,109276.249491902999580,3.639727477780402,469597.028766567003913,0.846972496800395,16,2,508107.085199999623001,4891972.316400000825524,-99
58,58,46933,41593,41593,63773,109276.249491902999580,36.225128332906912,42713.220557310502045,92.677304823492705,16,2,508022.487900000065565,4892271.747999999672174,-99
59,59,46933,41604,41604,63773,109276.249491902999580,0.022703961648505,57245.935554015901289,0.043339387391365,16,2,507731.769999999552965,4892280.064500000327826,-99
60,60,46933,41692,41692,63773,109276.249491902999580,7.059320798460046,31460.670659246501600,24.520014502271128,16,2,507841.003200000151992,4892495.557900000363588,-99
61,61,46933,41693,41693,63773,109276.249491902999580,49.827639509718750,59683.618402337699081,91.230687957809195,16,2,508093.228099999949336,4892435.002499999478459,-99
62,62,46933,41739,41739,63773,109276.249491902999580,2.410987641416654,62245.625740149997000,4.232645810730444,16,2,508252.186499999836087,4892486.957900000736117,-99
63,63,46933,41937,41937,63773,109276.249491902999580,0.814476101270417,88281.639873810301651,1.008169918171426,16,2,508108.329900000244379,4892688.658700000494719,-99
64,64,46867,46599,46599,63714,22801.336292439598765,8.375418252706773,30701.465522351500113,6.220247956266848,16,2,516512.765200000256300,4899704.850299999117851,-99
65,65,46867,46601,46601,63714,22801.336292439598765,2.664747796035527,218132.842669881007168,0.278544990695859,16,2,516990.620699999853969,4899685.479699999094009,-99
66,66,46867,47055,47055,63714,22801.336292439598765,15.959333500320810,241547.698693534999620,1.506510441259491,16,2,516711.284799999557436,4900054.031400000676513,-99
67,67,46867,47166,47166,63714,22801.336292439598765,73.000507904769293,263143.199865324015263,6.325487913453326,16,2,516269.256199999712408,4899986.822799999266863,-99
68,68,49877,40268,40268,66364,10248.508580845500546,100.000000000000000,1373268.937431850004941,0.746285618315319,16,2,506998.407200000248849,4888227.502100000157952,-99
69,69,17719,31796,31796,26680,168542.566398546012351,0.312957585929836,29770.434743725698354,1.771780464765456,16,-99,502925.806099999696016,4878707.706199999898672,-99
70,70,17719,31811,31811,26680,168542.566398546012351,14.059366850958325,142189.099219721014379,16.665143699500323,16,-99,503283.304499999620020,4878677.287699999287724,-99
71,71,17719,32192,32192,26680,168542.566398546012351,36.567349732025079,64974.155216784201912,94.855484456327588,16,-99,503101.243300000205636,4878861.233300000429153,-99
72,72,17719,32193,32193,26680,168542.566398546012351,1.763988451173904,57042.219328869701712,5.212054232044502,16,-99,502798.575199999846518,4878872.859300000593066,-99
73,73,17719,32236,32236,26680,168542.566398546012351,39.530379496129036,85678.462301050298265,77.762268743522682,16,-99,503139.250099999830127,4879087.793099999427795,-99
74,74,17719,32280,32280,26680,168542.566398546012351,4.231479268751093,82104.280728073601495,8.686323895578511,16,-99,502781.166699999943376,4879191.185100000351667,-99
75,75,17719,32289,32289,26680,168542.566398546012351,3.382662964708317,81786.427605954697356,6.970871745127362,16,-99,502967.460099999792874,4879321.547900000587106,-99
76,76,233001,33264,33264,183525,82579.858705360093154,27.630277447716185,22903.218714683498547,99.623744419795230,16,-99,502299.620699999853969,4880438.132799999788404,-99
77,77,233001,33265,33265,183525,82579.858705360093154,7.590078877403281,71973.462486234799144,8.708593690047586,16,-99,502475.137699999846518,4880280.441899999976158,-99
78,78,233001,33360,33360,183525,82579.858705360093154,13.540816258183183,33803.451338808299624,33.079423818249403,16,-99,502377.428600000217557,4880651.465800000354648,-99
79,79,233001,33364,33364,183525,82579.858705360093154,30.971733185033756,32243.871411638101563,79.321782351391121,16,-99,502263.022400000132620,4880698.458599999547005,-99
80,80,233001,33773,33773,183525,82579.858705360093154,11.453307856637554,50964.217686222000339,18.558364818495331,16,-99,502240.510599999688566,4881142.315600000321865,-99
81,81,19678,39883,39883,28688,397785.374407167022582,4.693716552549223,283085.069977211998776,6.595514897225800,16,-99,509143.563099999912083,4889387.259199999272823,-99
82,82,19678,40305,40305,28688,397785.374407167022582,31.132716340654053,123900.575160741005675,99.952233553498658,16,-99,508819.714499999769032,4889729.861800000071526,-99
83,83,19678,40316,40316,28688,397785.374407167022582,37.814062198235227,150480.840259935008362,99.958777897559017,16,-99,509214.880400000140071,4889787.129399999976158,-99
84,84,19678,40318,40318,28688,397785.374407167022582,6.747768327618581,26841.635506145801628,100.000000000000000,16,-99,508738.149400000460446,4889988.324400000274181,-99
85,85,19678,40347,40347,28688,397785.374407167022582,17.854238345088781,71021.548691035393858,100.000000221797464,16,-99,508885.580199999734759,4890082.083000000566244,-99
86,86,47068,39784,39784,63894,6989.790326643359549,20.712471546862311,22974.831299168799887,6.301497119779582,16,2,507267.368599999696016,4889057.642599999904633,-99
87,87,49270,31344,31344,65870,342604.105984158988576,10.088543984700852,34602.946733394499461,99.886770314408849,16,2,505397.138000000268221,4878250.766100000590086,-99
88,88,49270,31736,31736,65870,342604.105984158988576,29.192847447289044,100015.899248034998891,99.999994760901984,16,2,505358.036700000055134,4878381.041799999773502,-99
89,89,49270,31763,31763,65870,342604.105984158988576,6.652739195815290,33378.109520714300743,68.285945407230869,16,2,505160.103699999861419,4878578.278899999335408,-99
90,90,49270,31767,31767,65870,342604.105984158988576,32.137932444165159,110105.880079609996756,99.999996414828175,16,2,505529.644500000402331,4878495.855599999427795,-99
91,91,49270,31782,31782,65870,342604.105984158988576,6.642144026560874,23273.200440731601702,97.778808799120824,16,2,505650.582299999892712,4878654.638800000771880,-99
92,92,49270,31801,31801,65870,342604.105984158988576,9.561927625244575,33238.610739487303363,98.558742157064074,16,2,505359.095099999569356,4878719.448100000619888,-99
93,93,207805,36639,36639,168441,43918.975727839999308,31.757133933317377,192297.738296038005501,7.253027553844435,16,2,529602.554299999959767,4885138.426300000399351,-99
94,94,50116,36094,36094,66530,84938.604081828307244,0.167588852735466,90403.639709167298861,0.157457855201621,16,2,514851.794700000435114,4884641.258500000461936,-99
95,95,50116,36114,36114,66530,84938.604081828307244,23.290920259113673,90058.566416034998838,21.966797089033527,16,2,514600.057699999772012,4884611.734699999913573,-99
96,96,50116,36337,36337,66530,84938.604081828307244,70.591945215515565,60047.803102636302356,99.853466342110792,16,2,514360.282300000078976,4884772.359500000253320,-99
97,97,50116,36565,36565,66530,84938.604081828307244,1.062738316866409,204423.036246150004445,0.441572098705214,16,2,515174.920900000259280,4885244.891499999910593,-99
98,98,19910,32303,32303,28920,53521.922686767997220,0.382519358475199,63784.223007406799297,0.320975478969530,16,-99,510817.676400000229478,4879352.365599999204278,-99
99,99,19910,32307,32307,28920,53521.922686767997220,8.519426881471658,49506.527567810997425,9.210423943814904,16,-99,511441.653199999593198,4879401.436899999156594,-99
100,100,19910,32315,32315,28920,53521.922686767997220,90.677331897995757,48742.060285800696875,99.569552842655440,16,-99,511111.336000000126660,4879406.712799999862909,-99
101,101,18897,34860,34860,27880,16325.491506784299418,98.917441688401510,108699.531428275004146,14.856327648683564,16,-99,497724.400100000202656,4882700.140499999746680,-99
102,102,18897,36060,36060,27880,16325.491506784299418,1.082578382460189,1304549.539915509987622,0.013547683432112,16,-99,497657.034699999727309,4883825.893400000408292,-99
103,103,19482,34290,34290,28487,130350.289973050996196,0.086390541821923,24161.910721102900425,0.466065465906273,16,-99,496268.343899999745190,4881886.844299999997020,-99
104,104,19482,34345,34345,28487,130350.289973050996196,30.495497123325567,39809.309485664896783,99.853449965748325,16,-99,496184.371500000357628,4882096.160299999639392,-99
105,105,19482,34348,34348,28487,130350.289973050996196,19.030290072818381,25200.048193690199696,98.436471636759194,16,-99,496064.744699999690056,4882050.177999999374151,-99
106,106,19615,31258,31258,28623,14063.958713848600382,56.970604142074023,45914.768994562196895,17.450424821957245,16,-99,511453.613699999637902,4877818.500600000843406,-99
107,107,19615,31331,31331,28623,46604.278693184896838,28.185795254255680,20525.261801010201452,63.998143846025343,16,-99,512091.614900000393391,4878166.115299999713898,-99
108,108,19615,31337,31337,28623,14063.958713848600382,39.043492438463666,24465.016811579600471,22.444540705940337,16,-99,511901.644100000150502,4878172.729800000786781,-99
109,109,19615,31341,31341,28623,46604.278693184896838,11.446364484991292,45100.316790410797694,11.828066817387182,16,-99,511661.484299999661744,4878187.999700000509620,-99
110,110,19615,31347,31347,28623,46604.278693184896838,0.022963886887032,37669.275959746002627,0.028410829703912,16,-99,512286.324500000104308,4878199.676899999380112,-99
111,111,19615,31723,31723,28623,46604.278693184896838,11.714914829620577,299138.278524313005619,1.825126353871785,16,-99,511273.429299999959767,4878153.028200000524521,-99
112,112,56160,41882,41882,73531,283848.621020564984065,0.019571261920078,240683.254253588005668,0.023081272209297,16,2,514498.397599999792874,4892334.535199999809265,-99
113,113,56160,41904,41904,73531,283848.621020564984065,11.128291829670248,32616.680398154599970,96.844628319227638,16,2,515245.886800000444055,4892612.260099999606609,-99
114,114,56160,42027,42027,73531,283848.621020564984065,17.708068050113283,51205.295087465899996,98.161932049745218,16,2,514439.054200000129640,4892829.639299999922514,-99
115,115,56160,42192,42192,73531,283848.621020564984065,0.315470389357680,182480.945074137009215,0.490713345196772,16,2,514909.801300000399351,4892947.223999999463558,-99
116,116,56160,42257,42257,73531,283848.621020564984065,6.997206615262269,20148.762395577799907,98.574165983221121,16,2,514423.322900000028312,4892646.003699999302626,-99
117,117,56160,42284,42284,73531,283848.621020564984065,0.349876576252442,80382.014398812403670,1.235500061044993,16,2,514197.004999999888241,4892737.944499999284744,-99
118,118,56160,42285,42285,73531,283848.621020564984065,15.784791630518988,44812.497026234101213,99.983076925992393,16,2,514718.539300000295043,4892804.135099999606609,-99
119,119,49890,45253,45253,66374,10202.263354025000808,31.185684328759027,20505.659041585800878,15.515939465893158,16,2,515078.643899999558926,4897582.609600000083447,-99
120,120,49890,45441,45441,66374,10202.263354025000808,21.570659522602703,35865.793824035201396,6.135917421744670,16,2,515196.984299999661744,4897613.330299999564886,-99
121,121,49890,45957,45957,66374,10202.263354025000808,47.243661374226654,282546.499940706999041,1.705886554069458,16,2,514946.324099999852479,4898038.960000000894070,-99
122,122,18187,36210,36210,27159,16496.119549412298511,100.000000000000000,498894.291040029027499,3.306536042940753,16,-99,528743.585099999792874,4884610.420199999585748,-99
123,123,50737,40990,40990,67027,222.895959288557009,100.000000000000000,47912.072305484201934,0.465218782162849,16,2,512362.333700000308454,4891296.653300000354648,-99
124,124,50742,31363,31363,67030,196232.966618300997652,10.316043660650932,20243.480334947900701,99.999990999505172,16,2,504860.787399999797344,4878312.890900000929832,-99
125,125,50742,31541,31541,67030,196232.966618300997652,13.802451016607224,32689.943393051900784,82.854102163061512,16,2,504874.745099999941885,4878568.010999999940395,-99
126,126,50742,31629,31629,67030,196232.966618300997652,16.712991490431232,42787.132315116999962,76.650145120265975,16,2,504940.834900000132620,4878883.538200000301003,-99
127,127,50742,31705,31705,67030,196232.966618300997652,5.068476251660229,22274.360892938700999,44.652330806626935,16,2,504982.233000000007451,4878391.187799999490380,-99
128,128,50742,31765,31765,67030,196232.966618300997652,12.399977437483525,24534.092127420899487,99.179718814122850,16,2,505019.945500000379980,4878550.642400000244379,-99
129,129,50742,31812,31812,67030,196232.966618300997652,27.583344041709029,64233.415142896599718,84.267065958058168,16,2,505034.017799999564886,4878729.506699999794364,-99
130,130,50742,32211,32211,67030,196232.966618300997652,0.157619436467524,87152.530074091206188,0.354896519796182,16,2,505459.188299999572337,4878839.721200000494719,-99
131,131,50742,32228,32228,67030,196232.966618300997652,9.694705056300499,116924.971598022006219,16.270439989736744,16,2,505011.926099999807775,4879101.057299999520183,-99
132,132,50756,40392,40392,67042,35664.189922896301141,83.047504126859735,55902.416597842602641,52.982002211280857,16,2,565022.064899999648333,4890388.897700000554323,-99
133,133,50756,40438,40438,67042,35664.189922896301141,16.918342200660096,45878.501413328696799,13.151671280387514,16,2,565002.222199999727309,4890570.228199999779463,-99
134,134,19548,34332,34332,28550,56661.757414201303618,98.704010705946160,56591.558858746997430,98.826447322092363,16,-99,496934.186800000257790,4882023.371099999174476,-99
135,135,19859,33315,33315,28870,55248.581909931097471,64.175935465792875,35686.711796000497998,99.354332433218957,16,-99,501334.984100000001490,4880643.522800000384450,-99
136,136,53961,40178,40178,69652,8440.449448192370255,94.684246540637488,104094.727267219001078,7.677407083404762,16,2,565343.705099999904633,4890176.410800000652671,-99
137,137,53961,40264,40264,69652,8440.449448192370255,1.519912725391340,191764.370202624006197,0.066898488550165,16,2,565809.835699999704957,4889980.102700000628829,-99
138,138,53961,40536,40536,69652,8440.449448192370255,1.829383704143083,105211.114457827992737,0.146760356600498,16,2,565426.811499999836087,4890574.872800000011921,-99
139,139,53961,40590,40590,69652,8440.449448192370255,1.966509327554177,290229.763344835024327,0.057189939368481,16,2,565765.532599999569356,4890543.346400000154972,-99
140,140,19091,33362,33362,28087,68619.944808358995942,58.059745719623180,41522.301152950902178,95.949801341507808,16,-99,498378.286600000225008,4880904.125800000503659,-99
141,141,19091,33741,33741,28087,68619.944808358995942,41.424311836151091,56790.694294975997764,50.052812828041183,16,-99,498203.242200000211596,4880951.644400000572205,-99
142,142,18630,35348,35348,27604,55606.041714899802173,81.494871728699096,45341.131130087596830,99.944732827570633,16,-99,496788.226700000464916,4883557.749299999326468,-99
143,143,18630,35612,35612,27604,55606.041714899802173,18.125067022401272,203838.196545706014149,4.944427737354955,16,-99,497016.438299999572337,4883851.504100000485778,-99
144,144,51729,38807,38807,67823,136895.386779152991949,19.117481503795585,26294.738575737799692,99.529227764226491,16,2,507437.446600000374019,4888046.550899999216199,-99
145,145,51729,38876,38876,67823,136895.386779152991949,80.456586320097074,111373.308756479993463,98.893851912962646,16,2,507365.708800000138581,4888222.511299999430776,-99
146,146,51729,38877,38877,67823,136895.386779152991949,0.150625673932637,21052.576413978600613,0.979450661354092,16,2,507516.134499999694526,4888345.667500000447035,-99
147,147,215659,32275,32275,172484,166655.693622263002908,2.108645373723933,248034.586442722007632,1.416809495809932,16,2,516848.824799999594688,4879061.932800000533462,-99
148,148,215658,32313,32313,172483,436039.800432062009349,3.734344377661057,54694.311591564699484,29.771336905007324,16,2,517174.896599999628961,4879387.099899999797344,-99
149,149,215658,32355,32355,172483,436039.800432062009349,0.015599398318836,218935.716332023002906,0.031068290929243,16,2,517498.361899999901652,4879365.792799999937415,-99
150,150,215659,32362,32362,172484,166655.693622263002908,0.743259611485484,52839.281751933202031,2.344249240083493,16,2,516747.706699999980628,4879519.142000000923872,-99
151,151,215658,32706,32706,172483,436039.800432062009349,10.680825472018359,47585.352792044097441,97.871818406424183,16,2,517643.443199999630451,4879631.760099999606609,-99
152,152,215658,32711,32711,172483,436039.800432062009349,12.568572813338042,54803.979812437602959,100.000000000000000,16,2,517403.366499999538064,4879666.721200000494719,-99
153,153,215658,32725,32725,172483,436039.800432062009349,15.311676071235233,66765.003184535700711,99.999997902017938,16,2,517213.603500000201166,4879619.998600000515580,-99
154,154,215659,32739,32739,172484,166655.693622263002908,0.011823397035231,26292.001424545800546,0.074944330104831,16,2,516728.019399999640882,4879738.435200000181794,-99
155,155,215659,32741,32741,172484,166655.693622263002908,74.076972392340906,124734.964408254003501,98.972643909824839,16,2,516953.258999999612570,4879607.796800000593066,-99
156,156,215658,32757,32757,172483,436039.800432062009349,5.146478678837969,22440.673511142900679,100.000097364906580,16,2,517160.138899999670684,4879911.347500000149012,-99
157,157,215659,32761,32761,172484,166655.693622263002908,20.797303219617628,35063.788551942801860,98.848103318996820,16,2,516971.310700000263751,4879917.279500000178814,-99
158,158,224770,32785,32785,177806,9814.631984919900788,77.100056546301118,199542.943525912007317,3.792209675007606,16,2,517585.640300000086427,4879895.685699999332428,-99
159,159,17717,32019,32019,26678,56090.074200040602591,0.708229301656646,20998.936823947100493,1.891745016122073,16,-99,503682.687199999578297,4879304.553700000047684,-99
160,160,17717,32286,32286,26678,56090.074200040602591,97.626587577182704,55912.046121035098622,97.937437833111531,16,-99,503512.754900000058115,4879164.022199999541044,-99
161,161,50738,41216,41216,67027,11886.653997755500313,27.258126061505944,152466.359473418007838,2.125110839134404,16,2,512367.144600000232458,4891543.070800000801682,-99
162,162,50821,41850,41850,67091,2787.670657167249828,87.279094573913866,364551.408897862012964,0.667410315772481,16,2,512190.652900000102818,4891902.619100000709295,-99
163,163,18231,33365,33365,27199,57019.281380139196699,28.155441511525954,40510.552288430197223,39.629255866409224,16,-99,501861.168100000359118,4880906.502599999308586,-99
164,164,18231,33748,33748,27199,57019.281380139196699,46.310059195041617,26500.280321264901431,99.642957129554674,16,-99,501769.728900000452995,4881015.469499999657273,-99
165,165,18417,30848,30848,27386,42304.690069807402324,74.156958483210147,36004.112981544298236,87.134132335377942,16,-99,508257.437599999830127,4877515.919299999251962,-99
166,166,18417,31198,31198,27386,42304.690069807402324,1.686699827889191,46796.536934798903530,1.524799015770510,16,-99,508132.122600000351667,4877509.648399999365211,-99
167,167,18417,31200,31200,27386,42304.690069807402324,23.234028717458365,311137.077647362020798,3.159084707606254,16,-99,508728.735700000077486,4877407.835699999704957,-99
168,168,18417,31220,31220,27386,42304.690069807402324,0.847677019225924,28062.343916814101249,1.277894451153250,16,-99,508664.407499999739230,4877662.246200000867248,-99
169,169,53258,32585,32585,69068,23585.037295524100045,92.602958463426788,26033.263142277199222,83.894370717168030,16,2,519999.266599999740720,4880058.902599999681115,-99
170,170,53258,32887,32887,69068,23585.037295524100045,3.858306251299942,20609.467765181900177,4.415363747927419,16,2,519950.040300000458956,4880189.550400000065565,-99
171,171,53727,35792,35792,69472,78979.578449405496940,44.473836131472531,35306.032512072000827,99.487950918603531,16,2,505145.166500000283122,4883900.465900000184774,-99
172,172,53727,35813,35813,69472,78979.578449405496940,45.546122956799564,35972.136912046502403,99.999997218073801,16,2,505217.934299999848008,4884029.869899999350309,-99
173,173,53727,35845,35845,69472,78979.578449405496940,4.381310771854579,342841.311222540971357,1.009312665918200,16,2,505106.013399999588728,4883624.750700000673532,-99
174,174,53727,36290,36290,69472,78979.578449405496940,5.598738631636802,219378.757470579002984,2.015628231618450,16,2,505272.142900000326335,4884327.238900000229478,-99
175,175,17286,31738,31738,26227,276771.413362713006791,10.293410514022510,28695.998685305301478,99.279408517240455,16,-99,510425.739000000059605,4878500.798000000417233,-99
176,176,17286,31805,31805,26227,276771.413362713006791,32.056976725724120,89449.155849862901960,99.189921606486109,16,-99,510513.783400000073016,4878686.003299999982119,-99
177,177,17286,32252,32252,26227,276771.413362713006791,50.421735393740541,140310.262863748008385,99.460258175682824,16,-99,510514.348799999803305,4879036.287900000810623,-99
178,178,17286,32302,32302,26227,276771.413362713006791,5.301179801517772,43461.449419322103495,33.758998969409546,16,-99,510454.074400000274181,4879364.656999999657273,-99
179,179,17286,32323,32323,26227,276771.413362713006791,1.005326529054444,62125.445383523503551,4.478771019180869,16,-99,510220.472199999727309,4879442.927400000393391,-99
180,180,53783,34501,34501,69520,48180.337662746598653,46.078541556905115,82874.601022867602296,26.788420864988570,16,2,523073.018799999728799,4882504.761099999770522,-99
181,181,53783,34747,34747,69520,48180.337662746598653,1.395358281374089,28278.724343531299382,2.377364422115167,16,2,523010.335500000044703,4882307.265000000596046,-99
182,182,17319,31280,31280,26262,85873.373277657301514,99.492884817381437,86315.731792908001808,98.982994859993141,16,-99,509192.560200000181794,4877924.405999999493361,-99
183,183,20089,31297,31297,29092,151630.315594427986071,87.062220400266128,151951.691588182002306,86.878084854902156,16,-99,512172.656100000254810,4877916.243799999356270,-99
184,184,17823,32267,32267,26787,81863.170272565301275,97.305184104355760,80318.710760067799129,99.176278844088671,16,-99,510217.569400000385940,4879137.762800000607967,-99
185,185,56278,43525,43525,73638,42962.161585114103218,98.440084223797726,42332.000836893297674,99.905478627629549,16,2,514300.025000000372529,4894968.896299999207258,-99
186,186,51955,34977,34977,68002,4258.342472029169585,100.000000000000000,553690.625010753050447,0.769083361660037,16,2,503769.037299999967217,4882134.981000000610948,-99
187,187,17339,33263,33263,26282,52421.682162371602317,16.006015152047102,51250.310122592200059,16.371847057698897,16,-99,502035.942699999548495,4880439.239199999719858,-99
188,188,17339,33335,33335,26282,52421.682162371602317,39.880532893819087,34462.114679310696374,60.663851863997273,16,-99,501856.825899999588728,4880762.665200000628829,-99
189,189,17339,33801,33801,26282,52421.682162371602317,37.946223460624765,244731.817268982995301,8.128100741918978,16,-99,502108.314100000075996,4880841.601299999281764,-99
190,190,53487,35818,35818,69274,145601.293227174988715,1.630305389186017,40630.708249115501530,5.842245514533566,16,2,512362.097099999897182,4883979.914200000464916,-99
191,191,53487,35824,35824,69274,145601.293227174988715,65.419054514214494,95391.186249805905391,99.853029545358780,16,2,512966.472299999557436,4883994.746799999848008,-99
192,192,53487,35864,35864,69274,145601.293227174988715,17.513301292993987,25516.302870072900987,99.934513629238580,16,2,513238.679999999701977,4884281.598200000822544,-99
193,193,53487,36270,36270,69274,145601.293227174988715,11.181493346166194,475170.542913832992781,3.426222259968833,16,2,513205.033099999651313,4883922.240700000897050,-99
194,194,53487,36286,36286,69274,145601.293227174988715,0.437421366803711,151225.969537277007475,0.421151981281360,16,2,512790.965300000272691,4884339.483400000259280,-99
195,195,84746,36236,36236,98349,49766.886917502597498,62.038415234744903,31299.441403094500856,98.642616517219068,16,2,513963.097199999727309,4884438.740299999713898,-99
196,196,84746,36262,36262,98349,49766.886917502597498,9.513282373509520,232683.018230573012261,2.034727122318681,16,2,513962.246399999596179,4884270.195000000298023,-99
197,197,84746,36302,36302,98349,49766.886917502597498,9.274447516374147,45399.727626647101715,10.166589204354496,16,2,513681.857099999673665,4884613.398399999365211,-99
198,198,84746,36740,36740,98349,49766.886917502597498,16.848615402602576,282825.807862824003678,2.964733465428675,16,2,514225.674800000153482,4884608.333499999716878,-99
199,199,84746,36761,36761,98349,49766.886917502597498,2.325226648853045,156659.671652874996653,0.738666757501207,16,2,513494.193400000222027,4884769.543800000101328,-99
200,200,15944,32720,32720,24987,88665.977513516903855,24.161772944785252,21423.271979300800012,100.000000871899971,16,-99,510416.479899999685585,4879607.575699999928474,-99
201,201,15944,32732,32732,24987,88665.977513516903855,74.883327299650418,66401.621716095294687,99.991585188630054,16,-99,510482.416600000113249,4879762.875499999150634,-99
202,202,15944,32811,32811,24987,88665.977513516903855,0.206983299095409,41267.155112112603092,0.444721146718456,16,-99,510704.444299999624491,4880041.069800000637770,-99
203,203,59750,38111,38111,76759,48193.996415029301716,31.677622834474619,61814.873403372701432,24.697474204291144,16,2,537316.097699999809265,4887353.262199999764562,-99
204,204,59750,38150,38150,76759,48193.996415029301716,64.052812429408348,31238.546943354900577,98.818969339164852,16,2,537211.162399999797344,4887456.306600000709295,-99
205,205,59750,38213,38213,76759,48193.996415029301716,0.008126355571342,186595.235036005993607,0.002098882917331,16,2,536921.551799999549985,4887504.335699999704957,-99
206,206,59750,38624,38624,76759,48193.996415029301716,4.261433954711205,532881.717963263043202,0.385405477075111,16,2,537306.298100000247359,4887859.388100000098348,-99
207,207,19275,33776,33776,28275,71731.277996780801914,78.406635813590782,56658.091255868501321,99.265754734624750,16,-99,519866.994099999777973,4881184.967599999159575,-99
208,208,19275,33782,33782,28275,71731.277996780801914,9.401710803902922,49501.868196446499496,13.623662215005245,16,-99,520117.997700000181794,4881202.533900000154972,-99
209,209,19275,33858,33858,28275,71731.277996780801914,7.088857270762379,112132.565080227999715,4.534746807983420,16,-99,519547.597599999979138,4881415.755999999120831,-99
210,210,226222,40778,40778,178610,41946.874779317797220,50.886553955814747,21361.842084998599603,99.922651718998495,16,2,511586.216000000014901,4890688.762499999254942,-99
211,211,226222,40793,40793,178610,41946.874779317797220,8.903036277784333,59990.302080782799749,6.225248664309941,16,2,511787.574300000444055,4890665.301999999210238,-99
212,212,226222,40829,40829,178610,41946.874779317797220,39.648984328689920,87364.480520819299272,19.036924054809145,16,2,511651.102699999697506,4890857.036900000646710,-99
213,213,53686,40691,40691,69439,1835.783284999799889,100.000000000000000,73042.122943666094216,2.513321369938346,16,2,566595.248599999584258,4890841.213300000876188,-99
214,214,17509,31832,31832,26472,96544.466563767593470,28.097484179217673,27297.237045784899237,99.374768857251240,16,-99,513159.498599999584258,4878863.855599999427795,-99
215,215,17509,32247,32247,26472,96544.466563767593470,66.806896977878210,65115.527999559199088,99.052198909505762,16,-99,513159.250400000251830,4879093.431500000879169,-99
216,216,17509,32295,32295,26472,96544.466563767593470,0.148588128641476,236186.368304570001783,0.060737466435408,16,-99,512084.960799999535084,4879390.407400000840425,-99
217,217,53347,34785,34785,69146,12725.753763856699152,91.607716539310630,145150.115529383998364,8.031528182369593,16,2,523372.527400000020862,4882347.893500000238419,-99
218,218,56064,33816,33816,73442,192431.705094389006263,26.011829640327093,50081.305055357399397,99.947489882303927,16,2,510613.741100000217557,4881381.400200000032783,-99
219,219,56064,33831,33831,73442,192431.705094389006263,11.686491090037080,22746.592507590801688,98.865419349107015,16,2,510356.439799999818206,4881406.364399999380112,-99
220,220,56064,33849,33849,73442,192431.705094389006263,22.318542540020861,45417.284978306801349,94.563010498078967,16,2,510263.664400000125170,4881449.512199999764562,-99
221,221,56064,34115,34115,73442,192431.705094389006263,0.109824958949450,131734.481436072004726,0.160427276762916,16,2,510650.996000000275671,4882014.654799999669194,-99
222,222,56064,34274,34274,73442,192431.705094389006263,7.329409560773700,370367.984636400011368,3.808133633633148,16,2,510424.086400000378489,4881028.429400000721216,-99
223,223,56064,34279,34279,73442,192431.705094389006263,22.822364597516973,44356.234299092997389,99.010806557034826,16,2,510560.796500000171363,4881706.221999999135733,-99
224,224,56064,34331,34331,73442,192431.705094389006263,9.594855116463533,546380.417894360958599,3.379246894151467,16,2,509955.045900000259280,4880954.042700000107288,-99
225,225,53535,37384,37384,69310,71968.326574848106247,75.942912125691521,64435.081842031497217,84.821562177974641,16,2,537727.929299999959767,4886313.573400000110269,-99
226,226,53535,37458,37458,69310,71968.326574848106247,1.975911887421236,148802.245118415012257,0.955651387409461,16,2,538124.134499999694526,4886329.653200000524521,-99
227,227,53535,37539,37539,69310,71968.326574848106247,0.089528360047784,46509.693806631999905,0.138534695163070,16,2,538014.150999999605119,4886572.411199999973178,-99
