timeInRun,elev_m,inflow_cms,outlfow_cms
707400,443.33,73.82,141.58
707401,443.11,69.79,88.19
707402,443.35,69,48.95
707403,443.81,66.03,28.32
707404,444.21,63.43,28.32
707405,444.6,61.06,28.32
707406,445.21,80.81,28.32
707407,445.72,72.32,28.32
707408,446.13,64.38,28.32
707409,446.48,59.77,28.32
707410,446.83,57.82,28.32
707411,447.15,57.46,28.32
707412,447.44,54.92,28.32
707413,447.78,58.47,28.32
707414,448.09,56.43,28.32
707415,448.35,51,28.32
707416,448.56,48.52,28.32
707417,448.75,45.92,28.32
707418,448.92,44.04,28.32
707419,449.1,45.16,28.32
707420,449.31,46.45,28.32
707421,449.6,55.96,28.32
707422,449.93,58.98,28.32
707423,450.41,73.54,28.32
707424,451.02,85.69,28.32
707425,451.55,78.71,28.32
707426,452.01,73.51,28.32
707427,452.5,75.92,28.32
707428,452.97,74.57,28.32
707429,453.45,76.93,28.32
707430,453.96,79.14,28.32
707431,454.42,75.58,28.32
707432,454.86,73.49,28.32
707433,455.41,85.67,28.32
707434,455.85,75.57,28.32
707435,456.24,70.3,28.32
707436,456.58,63.48,28.32
707437,456.88,61.89,28.32
707438,457.16,58.89,28.32
707439,457.42,56.29,28.32
707440,457.73,62.39,28.32
707441,458.34,97.05,28.32
707442,458.9,91.22,28.32
707443,459.61,109.58,28.32
707444,460.69,166.99,42.48
707445,461.37,123.98,42.48
707446,462.38,163.52,42.48
707447,463.31,157.06,42.48
707448,463.87,111.48,42.48
707449,464.26,92.77,42.48
707450,464.62,88.22,42.48
707451,465.17,111.39,42.48
707452,465.63,101.75,42.48
707453,466.01,92.3,42.48
707454,466.37,87.58,42.48
707455,466.66,81.17,42.48
707456,467,87.98,42.48
707457,467.24,74.99,42.48
707458,467.44,67.58,42.48
707459,467.57,60.6,42.48
707460,467.67,56.24,43.51
707461,467.75,55.51,44.54
707462,467.81,52.38,44.54
707463,467.95,64.5,44.54
707464,468.17,74.31,44.54
707465,468.39,74.26,44.54
707466,468.58,70.25,44.54
707467,468.85,80.64,44.54
707468,469.3,105.79,44.54
707469,469.64,91.86,44.54
707470,469.92,83.87,44.54
707471,470.18,81.3,44.54
707472,470.41,76.85,44.54
707473,470.6,71.36,44.54
707474,470.8,73.96,44.54
707475,471.36,125.61,44.54
