timeInRun,elev_m,inflow_cms,outlfow_cms,active rule
712581,405.48,21.18,12.19,GC
712582,405.72,24.98,15.99,GC
712583,405.95,25.21,16.4,GC
712584,406.19,22.43,12.71,GC
712585,406.42,20.95,11.63,GC
712586,406.66,24.29,15.21,GC:Vida Max Flood
712587,406.94,34.4,22.65,GC:Vida Max Flood
712588,407.21,32.78,22.65,GC
712589,407.37,23.82,17.38,GC
712590,407.59,19.66,10.34,GC
712591,407.81,19,9.68,GC
712592,408.03,19.23,10.88,GC
712593,408.25,23.13,14.28,GC
712594,408.47,28.78,19.47,GC
712595,408.69,28.78,19.47,GC
712596,408.91,26.96,17.65,GC
712597,409.13,26.47,17.15,GC
712598,409.35,19.66,10.67,GC
712599,409.56,17.78,8.78,GC
712600,409.77,17.5,8.5,GC
712601,409.99,15.22,6.22,GC
712602,410.2,13.4,4.41,GC
712603,410.41,12.18,3.18,GC
712604,410.63,11.19,1.91,Min Flow - at Blue River
712605,410.83,10.86,1.42,GC
712606,411.05,11.35,1.66,GC
712607,411.27,18.72,9.73,GC
712608,411.48,17.3,8.31,GC
712609,411.48,16.9,16.9,GC
712610,411.48,18.09,18.09,GC
712611,411.48,17.9,17.9,GC
712612,411.48,19.15,19.15,GC
712613,411.48,18.09,18.09,GC
712614,411.48,16.71,16.71,GC
712615,411.48,16.9,16.9,GC
712616,411.48,18.72,18.72,GC
712617,411.48,19.15,19.15,GC
712618,411.48,19.15,19.15,GC
712619,411.48,18.29,18.29,GC
712620,411.48,16.71,16.71,GC
712621,411.48,14.13,14.13,GC
712622,411.48,14.49,14.49,GC
712623,411.48,15.22,15.22,GC
712624,411.48,14.85,14.85,GC
712625,411.48,13.76,13.76,GC
712626,411.48,13.76,13.76,GC
712627,411.48,13.96,13.96,GC
712628,411.48,12.01,12.01,GC
712629,411.48,10.69,10.69,GC
712630,411.48,9.86,9.86,GC
712631,411.48,8.67,8.67,GC
712632,411.48,8.38,8.38,GC
712633,411.48,8.38,8.38,GC
712634,411.48,8.51,8.51,GC
712635,411.48,8.97,8.97,GC
712636,411.48,8.51,8.51,GC
712637,411.48,7.49,7.49,GC
712638,411.48,6.89,6.89,GC
712639,411.48,6.89,6.89,GC
712640,411.48,6.72,6.72,Min Flow - at Salem
712641,411.47,6.46,6.96,GC
712642,411.48,5.77,5.27,GC
712643,411.48,5.11,5.11,GC
712644,411.48,5.24,5.24,GC
712645,411.48,5.5,5.5,GC
712646,411.48,5.11,5.11,GC
712647,411.48,4.84,4.84,GC
712648,411.48,4.84,4.84,GC
712649,411.48,4.68,4.68,GC
712650,411.48,4.68,4.68,GC
712651,411.48,4.54,4.54,GC
712652,411.48,3.98,3.98,GC
712653,411.48,4.11,4.11,GC
712654,411.48,4.28,4.28,GC
712655,411.48,3.98,3.98,GC
712656,411.48,3.69,3.69,GC
712657,411.48,3.69,3.69,GC
712658,411.48,5.11,5.11,GC
712659,411.48,10.82,10.82,ZB:Max Con Flow - at Blue River
712660,411.48,10.92,10.92,GC
712661,411.48,7.79,7.79,GC
712662,411.48,6.34,6.34,GC
712663,411.48,5.51,5.51,GC
712664,411.48,4.85,4.85,GC
712665,411.48,4.29,4.29,GC
712666,411.48,3.73,3.73,GC
712667,411.48,3.2,3.2,GC
712668,411.48,3.1,3.1,GC
712669,411.48,2.97,2.97,GC
712670,411.48,2.77,2.77,GC
712671,411.48,2.64,2.64,GC
712672,411.48,2.54,2.54,GC
712673,411.48,2.31,2.31,GC
712674,411.48,2.21,2.21,GC
712675,411.48,2.11,2.11,GC
712676,411.48,2.05,2.05,GC
712677,411.48,1.95,1.95,GC
712678,411.48,1.65,1.65,GC
712679,411.48,1.59,1.59,GC
712680,411.48,1.59,1.59,GC
712681,411.48,1.49,1.49,Min Flow - at Albany by Water Year Type
712682,411.48,1.39,1.42,Min Flow - at Albany by Water Year Type
712683,411.48,1.32,1.46,Min Flow - at Albany by Water Year Type
712684,411.47,1.32,1.54,Min Flow - at Blue River
712685,411.47,1.22,1.42,Min Flow - at Albany by Water Year Type
712686,411.46,1.22,1.6,Min Flow - at Albany by Water Year Type
712687,411.43,1.16,2.44,Min Flow - at Albany by Water Year Type
712688,411.37,1.06,3.28,Min Flow - at Albany by Water Year Type
712689,411.28,1.06,5.18,Min Flow - at Albany by Water Year Type
712690,411.19,0.99,4.64,Min Flow - at Albany by Water Year Type
712691,411.11,0.99,4.46,Min Flow - at Albany by Water Year Type
712692,411.01,0.87,5.16,Min Flow - at Albany by Water Year Type
712693,410.92,0.87,4.63,Min Flow - at Albany by Water Year Type
712694,410.84,0.87,4.28,Min Flow - at Albany by Water Year Type
712695,410.77,0.97,4.19,Min Flow - at Albany by Water Year Type
712696,410.7,0.81,4.35,Min Flow - at Albany by Water Year Type
712697,410.62,0.71,4.37,Min Flow - at Albany by Water Year Type
712698,410.53,0.71,4.47,Min Flow - at Albany by Water Year Type
712699,410.45,0.71,4.39,Min Flow - at Albany by Water Year Type
712700,410.36,0.71,4.32,Min Flow - at Albany by Water Year Type
712701,410.27,0.71,4.43,Min Flow - at Albany by Water Year Type
712702,410.18,0.71,4.64,Min Flow - at Albany by Water Year Type
712703,410.09,0.71,4.68,Min Flow - at Albany by Water Year Type
712704,410,0.88,4.43,Min Flow - at Salem
712705,409.93,0.88,4.03,Min Flow - at Salem
712706,409.79,0.81,6.68,Min Flow - at Salem
712707,409.66,0.81,6.2,Min Flow - at Salem
712708,409.52,0.81,6.53,Min Flow - at Salem
712709,409.39,0.82,6.51,Min Flow - at Salem
712710,409.26,0.88,6.23,Min Flow - at Salem
712711,409.14,0.88,6.14,Min Flow - at Salem
712712,409.02,0.88,6.02,Min Flow - at Salem
712713,408.89,0.88,5.96,Min Flow - at Salem
712714,408.78,0.82,5.78,Min Flow - at Salem
712715,408.67,0.88,5.41,Min Flow - at Salem
712716,408.55,0.98,5.86,Min Flow - at Albany by Water Year Type
712717,408.43,0.89,6.09,Min Flow - at Albany by Water Year Type
712718,408.34,0.89,4.9,Min Flow - at Salem
712719,408.22,0.82,5.71,Min Flow - at Salem
712720,408.1,0.82,5.69,Min Flow - at Albany by Water Year Type
712721,407.92,0.83,7.52,Min Flow - at Albany by Water Year Type
712722,407.75,0.83,7.77,Min Flow - at Albany by Water Year Type
712723,407.58,0.93,7.9,Min Flow - at Albany by Water Year Type
712724,407.41,0.83,8.2,Min Flow - at Albany by Water Year Type
712725,407.23,0.83,8.47,Min Flow - at Albany by Water Year Type
712726,407.05,0.83,7.52,Min Flow - at Albany by Water Year Type
712727,406.88,0.93,7.45,Min Flow - at Albany by Water Year Type
712728,406.7,0.93,8.47,Min Flow - at Albany by Water Year Type
712729,406.51,0.93,8.35,Min Flow - at Albany by Water Year Type
712730,406.36,1.4,7.12,Min Flow - at Albany by Water Year Type
712731,406.23,2.29,7.63,Min Flow - at Albany by Water Year Type:Max Con Flow - at Blue River
712732,406.05,1.16,8.5,Min Flow - at Albany by Water Year Type
712733,405.86,0.94,8.43,Min Flow - at Albany by Water Year Type
712734,405.67,0.77,8.05,Min Flow - at Albany by Water Year Type
712735,405.46,0.7,8.39,Min Flow - at Albany by Water Year Type:Max Con Flow - at Blue River
712736,405.25,0.71,8.5,Min Flow - at Albany by Water Year Type
712737,405.06,0.67,8.03,Min Flow - at Albany by Water Year Type
712738,404.88,0.67,8.41,GC
712739,404.69,0.64,7.94,GC
712740,404.6,0.64,4.3,GC
712741,404.21,0.64,15,GC
712742,403.83,0.51,14.87,GC
712743,403.41,0.51,15.54,GC
712744,402.99,0.51,15.47,GC
712745,402.57,0.52,16.22,GC
712746,402.15,0.52,15.36,GC
712747,401.73,0.52,15.65,GC
712748,401.31,0.52,14.79,GC
712749,400.9,0.48,15.15,GC
712750,400.48,0.49,14.37,GC
712751,400.03,0.49,16.48,GC
712752,399.58,0.49,15.19,GC
712753,399.13,0.6,15.3,GC
712754,398.68,0.56,15.27,GC
712755,398.23,0.56,15.27,GC
712756,397.79,0.56,15.27,GC
712757,397.34,0.49,14.63,GC
712758,396.83,0.49,16.25,GC
712759,396.32,0.49,16.07,GC
712760,395.82,0.56,16.23,GC
712761,395.31,0.56,14.8,GC
712762,394.8,0.59,15.85,GC
712763,394.3,0.59,15.24,GC
712764,393.79,0.59,14.83,GC
712765,393.28,0.59,13.83,GC
712766,392.68,0.58,17.07,GC
712767,392.08,0.58,16.07,GC
712768,391.48,0.58,16.07,GC
712769,390.88,0.58,15.21,GC
712770,390.27,0.58,15.5,GC
712771,389.67,0.61,15.32,GC
712772,389.07,0.61,13.28,GC
712773,388.47,0.68,14.78,GC
712774,387.68,0.68,17.52,GC
712775,386.9,0.68,16.81,GC
712776,386.11,0.74,16.88,GC
712777,385.33,0.74,15.45,GC
712778,384.54,0.68,15.38,GC
712779,383.76,0.68,13.95,GC
712780,382.97,0.68,13.95,GC
712781,382.19,0.68,13.81,GC
712782,381.12,0.74,17.16,GC
712783,380.06,0.78,17.19,GC
712784,378.99,0.93,15.92,GC
712785,377.92,0.93,15.92,GC
712786,376.85,0.86,15,GC
712787,375.79,0.83,15.1,GC
712788,374.72,0.8,13.07,GC
712789,373.12,0.8,19.21,GC
712790,371.52,0.8,18.64,GC
712791,369.92,0.8,16.95,GC
712792,368.32,0.73,15.94,GC
712793,366.72,0.73,14.89,GC
712794,365.12,0.93,14.08,GC
712795,363.52,2.08,14.36,GC
712796,361.92,3.77,15.23,GC
712797,361.6,3.44,5.61,GC
712798,361.28,2.28,4.43,GC
712799,360.97,1.46,3.58,GC
712800,360.65,1.26,3.34,GC
712801,360.33,1.16,3.22,GC
712802,360.01,1.09,3.12,GC
712803,359.69,1.09,3.09,Min Flow - at Blue River:ZB
712804,359.66,1.09,1.28,ZB
712805,359.66,1.16,1.16,ZB
712806,359.66,1.09,1.09,ZB
712807,359.66,0.99,0.99,ZB
712808,359.66,0.99,0.99,ZB
712809,359.66,0.93,0.93,ZB
712810,359.66,0.93,0.93,ZB
712811,359.66,0.86,0.86,ZB
712812,359.66,0.93,0.93,ZB
712813,359.66,0.99,0.99,GC
712814,359.69,2.56,2.37,GC
712815,359.69,4.08,4.08,GC
712816,359.69,2.46,2.46,GC
712817,359.69,4.77,4.77,GC
712818,359.69,4.51,4.51,GC
712819,359.69,3.68,3.68,GC
712820,359.69,8.87,8.87,GC
712821,359.69,4.77,4.77,GC
712822,359.69,4.08,4.08,GC
712823,359.69,10.06,10.06,GC
712824,359.69,13.13,13.13,GC
712825,359.69,17.43,17.43,GC
712826,359.69,11.98,11.98,GC
712827,359.69,9.2,9.2,GC
712828,359.69,7.76,7.76,GC
712829,359.69,6.04,6.04,GC
712830,359.69,4.95,4.95,GC
712831,359.69,4.69,4.69,GC
712832,359.69,4.14,4.14,GC
712833,359.69,3.83,3.83,GC
712834,359.69,3.59,3.59,GC
712835,359.69,5.12,5.12,GC
712836,359.69,4.59,4.59,GC
712837,359.69,3.81,3.81,GC
712838,359.69,3.26,3.26,GC
712839,359.69,2.91,2.91,GC
712840,359.69,2.91,2.91,GC
712841,359.69,2.9,2.9,GC
712842,359.69,6.6,6.6,GC
712843,359.69,11.12,11.12,GC
712844,359.69,8.6,8.6,GC
712845,359.69,7.94,7.94,GC
712846,359.69,19.59,19.59,GC
712847,359.69,19.12,19.12,GC
712848,359.69,13.03,13.03,GC
712849,359.69,11.2,11.2,GC
712850,359.69,8.36,8.36,GC
712851,359.69,11.69,11.69,GC:Vida Max Flood
712852,360.42,32.94,28.32,GC:Max Evacuation Release
712853,371.64,124.07,30.13,GC:Max Evacuation Release
712854,372.53,66.25,56.93,GC:Max Evacuation Release
712855,371.19,45.1,59.05,GC:Max Evacuation Release
712856,374.11,88.07,55.86,GC:Max Evacuation Release
712857,375.5,79.48,62.83,GC:Max Evacuation Release
712858,374.27,51.73,66.15,GC:Max Evacuation Release
712859,371.65,33.55,63.21,GC:Max Evacuation Release
712860,374.45,88.4,56.95,GC:Vida Max Flood
712861,382.61,174.3,60.35,GC:Vida Max Flood
712862,395.33,287.3,0,GC:Vida Max Flood
712863,399.78,140.25,0,GC:Vida Max Flood
712864,403.24,127.36,5.52,GC:Max Evacuation Release
712865,402.4,73.5,104.77,GC:Max Evacuation Release
712866,400.91,52.68,104.77,GC:Max Evacuation Release
712867,399.15,45.75,104.77,GC:Max Evacuation Release
712868,396.95,33.86,104.77,GC:Max Evacuation Release
712869,394.43,29.17,104.77,GC:Max Evacuation Release
712870,391.46,25.6,104.77,GC:Max Evacuation Release
712871,387.83,20.25,104.27,GC:Max Evacuation Release
712872,383.95,21.05,95.6,GC:Max Evacuation Release
712873,380.79,34.2,86.35,GC:Max Evacuation Release
712874,378.59,47.42,78.79,GC:Max Evacuation Release
712875,377.39,56.68,73.53,GC:Max Evacuation Release
712876,376.5,59.57,70.66,GC:Vida Max Flood
712877,375.9,57.26,65.65,GC:Vida Max Flood
712878,383.06,120.71,16.16,GC:Vida Max Flood
712879,384.99,73.78,40.48,GC:Vida Max Flood
712880,386.3,79.73,54.73,GC:Vida Max Flood
712881,389.8,97.58,22.8,GC:Vida Max Flood
712882,391.24,73.45,38.28,GC:Vida Max Flood
712883,391.57,58.92,50.09,GC:Vida Max Flood
712884,389.77,37.77,82.34,GC:Max Evacuation Release
712885,386.34,27.03,100.24,GC:Max Evacuation Release
712886,382.33,20.45,92.04,GC
712887,379.84,16.95,55.35,Daily BiOp Max Rate Decrease:Max Con Flow - at Blue River
712888,378.86,14.6,28.32,Daily BiOp Max Rate Decrease
712889,378.74,13.12,14.81,Daily BiOp Max Rate Decrease
712890,379.05,11.73,7.41,Daily BiOp Max Rate Decrease
712891,379.97,16.59,3.7,Daily BiOp Max Rate Decrease
712892,383.29,54.3,1.85,Min Flow - at Blue River
712893,384.9,29.41,1.42,Min Flow - at Blue River
712894,385.9,20.19,1.42,Min Flow - at Blue River
712895,386.65,16.96,1.42,Min Flow - at Blue River
712896,387.29,14.18,1.42,Min Flow - at Blue River
712897,387.85,13.13,1.42,Min Flow - at Blue River
712898,388.34,11.54,1.42,Min Flow - at Blue River
712899,388.74,10.75,1.42,Min Flow - at Blue River
712900,389.11,9.96,1.42,Min Flow - at Blue River
712901,389.52,9.76,1.42,Min Flow - at Blue River
712902,389.92,10.75,1.42,Min Flow - at Blue River
712903,390.33,11.74,1.42,Min Flow - at Blue River
712904,390.71,10.93,1.42,Min Flow - at Blue River
712905,391.06,9.74,1.42,Min Flow - at Blue River
712906,391.38,8.81,1.42,Min Flow - at Blue River
712907,391.61,8.08,1.42,Min Flow - at Blue River
712908,391.87,7.69,1.42,Min Flow - at Blue River
712909,392.1,7.52,1.42,Min Flow - at Blue River
712910,392.36,8.25,1.42,Min Flow - at Blue River
712911,392.77,11.72,1.42,Min Flow - at Blue River
712912,393.21,13.74,1.42,Min Flow - at Blue River
712913,393.7,13.97,1.42,Min Flow - at Blue River
712914,394.15,14.17,1.42,Min Flow - at Blue River
712915,394.65,15.46,1.42,Min Flow - at Blue River
712916,395.04,13.74,1.42,Min Flow - at Blue River
712917,395.43,12.32,1.42,Min Flow - at Blue River
712918,395.84,12.91,1.42,Min Flow - at Blue River
712919,396.43,19.46,1.42,Min Flow - at Blue River
712920,396.97,18.53,1.42,Min Flow - at Blue River
712921,397.49,16.95,1.42,Min Flow - at Blue River
712922,397.95,16.55,1.42,Min Flow - at Blue River
712923,398.39,16.08,1.42,Min Flow - at Blue River
712924,398.85,16.32,1.42,Min Flow - at Blue River
712925,399.51,23.16,1.42,GC
712926,400.19,28.81,6.56,GC
712927,400.45,34.46,24.66,GC
712928,400.72,31.78,22.91,GC
712929,400.98,22.86,14.24,GC
712930,401.24,19.46,10.25,GC
712931,401.51,18.77,9.31,GC
712932,401.77,16.95,8.13,GC
712933,402.03,16.32,6.47,GC
712934,402.28,16.32,8.04,GC
712935,402.54,14.54,5.32,GC
712936,402.79,12.85,3.39,GC
712937,403.04,12.85,3.39,GC
712938,403.29,13.91,4.65,GC
712939,403.55,14.77,6.49,GC
712940,403.8,14.3,4.88,Min Flow - at Salem
712941,404.01,13.05,5.32,Min Flow - at Salem
712942,404.16,11.86,6.2,Min Flow - at Salem
712943,404.26,10.67,6.79,Min Flow - at Salem
712944,404.34,10.08,7.01,Min Flow - at Salem
712945,404.42,9.48,6.66,Min Flow - at Salem
712946,404.47,9.68,7.53,Min Flow - at Salem
712947,404.49,10.67,10,Min Flow - at Salem
712948,404.49,11.86,11.89,Min Flow - at Salem
712949,404.53,10.87,9.39,Daily BiOp Max Rate Decrease
712950,404.73,12.26,4.7,Daily BiOp Max Rate Decrease
712951,405.05,15.4,2.35,Min Flow - at Blue River
712952,405.42,15.63,1.42,Min Flow - at Blue River
712953,405.87,18.01,1.42,Min Flow - at Salem
712954,406.29,23.39,6.16,Min Flow - at Salem
712955,406.81,26.37,5.96,Min Flow - at Salem
712956,407.27,26.67,8.6,Min Flow - at Salem
712957,407.61,25.77,11.23,Min Flow - at Salem
712958,407.8,20.65,12.68,Daily BiOp Max Rate Decrease
712959,408.17,20.39,6.34,GC
712960,408.47,21.18,8.53,GC
712961,408.69,29.64,20.32,GC
712962,408.91,28.45,19.13,GC
712963,409.13,23.99,14.67,GC
712964,409.35,22.5,13.51,GC
712965,409.56,20.57,11.58,GC
712966,409.77,18.62,9.63,GC
712967,409.99,16.8,7.81,GC
712968,410.2,18.85,9.86,GC
712969,410.41,23.02,14.02,GC
712970,410.63,23.02,13.74,GC
712971,410.84,21.63,11.64,GC
712972,411.05,20.57,11.43,GC
712973,411.27,18.39,9.4,GC
712974,411.48,16.41,7.41,GC
712975,411.48,14.23,14.23,GC
712976,411.48,13.37,13.37,GC
712977,411.48,13.37,13.37,GC
712978,411.48,13.37,13.37,GC
712979,411.48,12.57,12.57,GC
712980,411.48,11.58,11.58,GC
712981,411.48,11.19,11.19,GC
712982,411.48,15.55,15.55,ZB:Max Con Flow - at Blue River
712983,411.48,28.37,28.37,ZB:Max Con Flow - at Blue River
712984,411.48,25.1,25.1,ZB:Max Con Flow - at Blue River
712985,411.48,25.1,25.1,ZB:Max Con Flow - at Blue River
712986,411.48,23.61,23.61,ZB:Max Con Flow - at Blue River
712987,411.48,23.61,23.61,ZB:Max Con Flow - at Blue River
712988,411.48,23.91,23.91,GC
712989,411.48,20.57,20.57,GC
712990,411.48,19.08,19.08,ZB:Max Con Flow - at Blue River
712991,411.48,23.61,23.61,GC
712992,411.48,21.63,21.63,GC
712993,411.48,19.32,19.32,GC
712994,411.48,17.27,17.27,GC
712995,411.48,15.09,15.09,GC
712996,411.48,14.13,14.13,GC
712997,411.48,12.87,12.87,GC
712998,411.48,11.68,11.68,GC
712999,411.48,10.69,10.69,GC
713000,411.48,10.49,10.49,ZB:Max Con Flow - at Blue River
713001,411.48,14.79,14.79,ZB:Max Con Flow - at Blue River
713002,411.48,21,21,ZB:Max Con Flow - at Blue River
713003,411.48,21,21,ZB:Max Con Flow - at Blue River
713004,411.48,18.06,18.06,ZB:Max Con Flow - at Blue River
713005,411.48,16.31,16.31,ZB:Max Con Flow - at Blue River
713006,411.48,15.22,15.22,ZB:Max Con Flow - at Blue River
713007,411.48,14.59,14.59,GC
713008,411.48,12.67,12.67,GC
713009,411.48,11.88,11.88,GC
713010,411.48,11.09,11.09,GC
713011,411.48,10.49,10.49,GC
713012,411.48,10.1,10.1,GC
713013,411.48,9.3,9.3,GC
713014,411.48,8.74,8.74,GC
713015,411.48,8.01,8.01,GC
713016,411.48,7.12,7.12,GC
713017,411.48,6.96,6.96,GC
713018,411.48,6.62,6.62,GC
713019,411.48,5.96,5.96,GC
713020,411.48,5.8,5.8,GC
713021,411.48,5.63,5.63,GC
713022,411.48,5.34,5.34,GC
713023,411.48,5.34,5.34,GC
713024,411.48,5.21,5.21,GC
713025,411.48,5.04,5.04,GC
713026,411.48,4.62,4.62,GC
713027,411.48,4.62,4.62,GC
713028,411.48,4.62,4.62,GC
713029,411.48,4.32,4.32,GC
713030,411.48,4.16,4.16,GC
713031,411.48,4.16,4.16,GC
713032,411.48,3.89,3.89,GC
713033,411.48,3.89,3.89,GC
713034,411.48,3.63,3.63,GC
713035,411.48,3.37,3.37,GC
713036,411.48,3.1,3.1,GC
713037,411.48,2.84,2.84,GC
713038,411.48,2.7,2.7,GC
713039,411.48,2.71,2.71,GC
713040,411.48,2.71,2.71,GC
713041,411.48,2.61,2.61,GC
713042,411.48,2.51,2.51,GC
713043,411.48,2.41,2.41,GC
713044,411.48,2.21,2.21,GC
713045,411.48,2.11,2.11,GC
713046,411.48,2.01,2.01,GC
713047,411.48,1.92,1.92,GC
713048,411.48,1.92,1.92,Min Flow - at Albany by Water Year Type
713049,411.47,1.82,2.24,Min Flow - at Albany by Water Year Type
713050,411.46,1.82,2.39,Min Flow - at Albany by Water Year Type
713051,411.45,1.72,1.9,Min Flow - at Albany by Water Year Type
713052,411.45,1.72,1.7,Min Flow - at Albany by Water Year Type
713053,411.45,1.72,1.72,Min Flow - at Albany by Water Year Type
713054,411.43,1.66,2.64,Min Flow - at Albany by Water Year Type
713055,411.37,1.66,4.32,Min Flow - at Albany by Water Year Type
713056,411.33,1.66,3.24,Min Flow - at Albany by Water Year Type
713057,411.31,1.6,2.27,Min Flow - at Albany by Water Year Type
713058,411.24,1.53,4.71,Min Flow - at Albany by Water Year Type
713059,411.16,1.53,4.82,Min Flow - at Albany by Water Year Type
713060,411.06,1.53,5.67,Min Flow - at Albany by Water Year Type
713061,410.92,1.53,7.33,Min Flow - at Albany by Water Year Type
713062,410.82,1.76,6.33,Min Flow - at Albany by Water Year Type
713063,410.74,1.6,5.28,Min Flow - at Albany by Water Year Type
713064,410.62,1.54,7.1,Min Flow - at Albany by Water Year Type
713065,410.56,1.44,4.23,Min Flow - at Albany by Water Year Type
713066,410.4,1.44,8.27,Min Flow - at Albany by Water Year Type
713067,410.25,1.37,7.6,Min Flow - at Albany by Water Year Type
713068,410.11,1.3,7.41,Min Flow - at Albany by Water Year Type
713069,409.97,1.21,7.14,Min Flow - at Salem
713070,409.84,1.14,6.71,Min Flow - at Salem
713071,409.71,1.14,6.66,Min Flow - at Salem
713072,409.57,1.04,6.64,Min Flow - at Salem
713073,409.45,1.04,6.06,Min Flow - at Salem
713074,409.34,0.98,5.78,Min Flow - at Salem
713075,409.23,0.98,5.44,Min Flow - at Albany by Water Year Type
713076,409.13,0.98,5.41,Min Flow - at Albany by Water Year Type
713077,409.02,0.98,5.72,Min Flow - at Salem
713078,408.91,0.98,5.61,Min Flow - at Salem
713079,408.81,0.91,4.88,Min Flow - at Albany by Water Year Type
713080,408.78,1.05,2.58,Min Flow - at Albany by Water Year Type
713081,408.76,1.15,1.79,Min Flow - at Albany by Water Year Type
713082,408.83,5.15,2.16,Min Flow - at Albany by Water Year Type
713083,408.82,2.9,3.53,Min Flow - at Albany by Water Year Type
713084,408.77,2.08,3.88,Min Flow - at Salem
713085,408.75,2.77,3.71,Min Flow - at Albany by Water Year Type
713086,408.67,1.98,5.5,Min Flow - at Albany by Water Year Type
