timeInRun,elev_m,inflow_cms,outlfow_cms
713545,359.69,4.67,4.67
713546,359.69,4.38,4.38
713547,359.69,4.38,4.38
713548,359.69,4.39,4.39
713549,359.69,10.96,10.96
713550,359.69,9.97,9.97
713551,359.69,8.45,8.45
713552,359.69,7.55,7.55
713553,359.69,7.04,7.04
713554,359.69,6.36,6.36
713555,359.69,7.02,7.02
713556,359.69,12.31,12.31
713557,359.69,12.71,12.71
713558,359.69,13.73,13.73
713559,359.69,11.52,11.52
713560,359.69,9.73,9.73
713561,359.69,8.81,8.81
713562,359.69,8.08,8.08
713563,359.69,7.68,7.68
713564,359.69,8.81,8.81
713565,359.69,9.34,9.34
713566,359.69,11.32,11.32
713567,359.69,13.3,13.3
713568,359.69,11.12,11.12
713569,359.69,9.53,9.53
713570,359.69,8.24,8.24
713571,359.69,8.08,8.08
713572,359.69,10.13,10.13
713573,362.82,49.32,28.32
713574,370.63,103.51,35.87
713575,372.21,70.79,54.51
713576,370.39,39.07,58.29
713577,367.45,26.11,53.95
713578,364.09,19.44,46.93
713579,360.81,15.67,38.9
713580,359.69,12.7,19.85
713581,359.69,11.32,11.32
713582,359.69,10.33,10.33
713583,359.69,9.74,9.74
713584,359.69,8.99,8.99
713585,359.69,8.1,8.1
713586,359.69,7.54,7.54
713587,359.69,8.64,8.64
713588,359.69,7.92,7.92
713589,359.69,7.92,7.92
713590,359.69,7.56,7.56
713591,359.69,7.24,7.24
713592,359.69,6.91,6.91
713593,359.69,6.41,6.41
713594,359.69,5.92,5.92
713595,359.69,5.76,5.76
713596,359.69,7.74,7.74
713597,359.69,9.99,9.99
713598,359.69,10,10
713599,359.69,10.2,10.2
713600,359.69,10.4,10.4
713601,359.69,10.4,10.4
713602,359.69,10.99,10.99
713603,359.69,10.99,10.99
713604,359.69,12.78,12.78
713605,361.24,16.38,6.39
713606,363.2,19.91,6.22
713607,364.77,15.02,3.11
713608,366.18,12.91,1.56
713609,367.32,11.12,1.42
713610,368.38,10.93,1.42
713611,369.47,11.72,1.42
713612,372.01,33.47,6.89
713613,374.58,54.28,25.97
713614,375.98,45.03,28.32
713615,377.03,28.21,14.81
713616,377.89,19.46,7.41
713617,378.76,15.89,3.7
713618,379.62,13.97,1.85
713619,380.44,12.91,1.42
713620,381.13,12.52,1.42
713621,381.85,12.72,1.42
713622,382.52,12.52,1.42
713623,383.1,10.93,1.42
713624,383.63,9.94,1.42
713625,384.04,8.98,1.42
713626,384.5,8.62,1.42
713627,384.85,7.9,1.42
713628,385.15,7.2,1.42
713629,385.47,7.37,1.42
713630,385.78,7.2,1.42
713631,386.08,7.04,1.42
713632,386.32,6.54,1.42
713633,386.59,7.21,1.42
713634,387.13,11.71,1.42
713635,387.66,12.7,1.42
713636,387.99,8.97,1.42
713637,388.29,7.02,1.42
713638,388.49,6.03,1.42
713639,388.68,5.7,1.42
713640,388.88,6.2,1.42
713641,389.16,7.89,1.42
713642,389.54,8.98,1.42
713643,389.88,9.34,1.42
713644,390.4,14.83,1.42
713645,390.99,15.46,1.42
713646,391.47,13.31,1.42
713647,391.83,10.53,1.42
713648,392.12,8.98,1.42
713649,392.36,7.89,1.42
713650,392.61,7.36,1.42
713651,392.82,7.2,1.42
713652,393.02,7.03,1.42
713653,393.19,6.37,1.42
713654,393.39,6.04,1.42
713655,393.71,9.74,1.42
713656,394.05,11.13,1.42
713657,394.71,19.92,1.42
713658,395.56,26.73,1.42
713659,396.36,25.24,1.42
713660,397.04,22.86,1.42
713661,398.01,31.79,1.42
713662,399.29,43.39,1.42
713663,400.27,33.8,1.42
713664,401,26.73,1.42
713665,401.71,26.07,1.42
713666,402.31,22.5,1.42
713667,402.78,18.93,1.42
713668,403.16,15.63,1.42
713669,403.54,14.11,1.42
713670,403.8,13.91,4.14
713671,404.04,17.78,8.78
713672,404.28,22.24,13.24
713673,404.52,29.94,20.94
713674,404.87,36.38,22.65
713675,405.02,28.75,22.65
713676,405.24,30.23,21.64
713677,405.61,36.38,22.65
713678,405.72,26.07,21.81
713679,405.95,19.63,10.9
713680,406.19,17.35,7.53
713681,406.42,15.83,6.51
713682,406.66,13.68,4.6
713683,406.89,12.26,2.35
713684,407.13,12.65,3.78
713685,407.37,17.78,8.25
713686,407.59,29.94,20.62
713687,407.81,26.67,17.35
713688,408.03,22.8,14.45
713689,408.25,18.47,9.62
713690,408.47,16.26,6.94
713691,408.69,14.11,4.79
713692,408.91,13.05,3.74
713693,409.13,14.97,5.65
713694,409.35,16.26,7.26
713695,409.56,18.16,9.16
713696,409.77,17.03,8.04
713697,409.99,15.55,6.55
713698,410.2,16.41,7.41
713699,410.41,23.31,14.32
713700,410.63,28.37,19.09
713701,410.84,29.86,19.86
713702,411.05,31.64,22.51
713703,411.27,26.88,17.89
713704,411.48,28.07,19.08
713705,411.48,36.3,36.3
713706,411.48,35.97,35.97
713707,411.48,27.48,27.48
713708,411.48,21.89,21.89
713709,411.48,18.85,18.85
713710,411.48,16.61,16.61
713711,411.48,16.8,16.8
713712,411.48,22.72,22.72
713713,411.48,40.93,40.93
713714,411.48,50.84,50.84
713715,411.48,38.95,38.95
713716,411.48,29.56,29.56
713717,411.48,23.31,23.31
713718,411.48,19.78,19.78
713719,411.48,18.85,18.85
713720,411.48,18.62,18.62
713721,411.48,19.08,19.08
713722,411.48,19.78,19.78
713723,411.48,25.1,25.1
713724,411.48,24.5,24.5
713725,411.48,19.55,19.55
713726,411.48,15.65,15.65
713727,411.48,14.13,14.13
713728,411.48,16.71,16.71
713729,411.48,22.62,22.62
713730,411.48,27.97,27.97
713731,411.48,31.84,31.84
713732,411.48,35.87,35.87
713733,411.48,37.86,37.86
713734,411.48,37.52,37.52
713735,411.48,35.54,35.54
713736,411.48,30.05,30.05
713737,411.48,24.4,24.4
713738,411.48,19.45,19.45
713739,411.48,15.65,15.65
713740,411.48,12.87,12.87
713741,411.48,11.09,11.09
713742,411.48,10.29,10.29
713743,411.48,10.29,10.29
713744,411.48,10.29,10.29
713745,411.48,10.89,10.89
713746,411.48,11.29,11.29
713747,411.48,11.09,11.09
713748,411.48,9.7,9.7
713749,411.48,8.74,8.74
713750,411.48,7.65,7.65
713751,411.48,7.29,7.29
713752,411.48,7.12,7.12
713753,411.48,8.74,8.74
713754,411.48,9.1,9.1
713755,411.48,7.85,7.85
713756,411.48,8.98,8.98
713757,411.48,8.62,8.62
713758,411.48,7.53,7.53
713759,411.48,7,7
713760,411.48,6.01,6.01
713761,411.48,6.01,6.01
713762,411.48,5.68,5.68
713763,411.48,5.51,5.51
713764,411.48,5.35,5.35
713765,411.48,4.92,4.92
713766,411.48,4.62,4.62
713767,411.48,4.62,4.62
713768,411.48,4.62,4.62
713769,411.48,4.62,4.62
713770,411.48,4.33,4.33
713771,411.48,4.03,4.03
713772,411.48,3.63,3.63
713773,411.48,3.24,3.24
713774,411.48,3.1,3.1
713775,411.48,2.84,2.84
713776,411.48,2.71,2.71
713777,411.48,2.61,2.61
713778,411.48,2.51,2.51
713779,411.48,2.41,2.41
713780,411.48,2.31,2.31
713781,411.48,2.84,2.84
713782,411.48,2.84,2.84
713783,411.44,2.42,4.02
713784,411.44,2.32,2.48
713785,411.37,2.12,5.03
713786,411.32,2.02,4.2
713787,411.24,1.96,5.29
713788,411.14,1.86,6.03
713789,411.04,1.86,5.99
713790,410.96,1.86,5.32
713791,410.86,1.77,6.24
713792,410.76,1.77,6.3
713793,410.66,1.7,6.33
713794,410.56,1.7,6.46
713795,410.43,1.6,6.78
713796,410.31,1.54,6.66
713797,410.2,1.44,6.34
713798,410.08,1.37,6.35
713799,409.95,1.37,6.82
713800,409.83,1.37,6.26
713801,409.75,1.37,4.91
713802,409.61,1.31,7.27
713803,409.52,1.21,4.78
713804,409.37,1.21,7.62
713805,409.21,1.14,7.95
713806,409.06,1.15,7.63
713807,408.91,1.15,7.4
713808,408.76,1.05,7.24
713809,408.61,1.05,7.29
713810,408.49,1.05,6.35
713811,408.39,1.05,4.98
713812,408.31,1.05,4.71
713813,408.21,0.98,5.06
713814,408.14,0.99,4.05
713815,408.04,0.99,4.56
713816,407.92,0.99,5.71
713817,407.73,0.99,8.5
713818,407.55,1.09,8.5
713819,407.38,1.09,8.5
713820,407.2,1.09,8.5
713821,407,1.03,8.5
713822,406.81,1.03,8.5
713823,406.64,0.96,8.5
713824,406.44,0.96,8.5
713825,406.24,0.96,8.5
713826,406.06,0.9,8.5
713827,405.87,0.9,8.5
713828,405.67,0.9,8.5
713829,405.47,0.9,8.5
713830,405.27,1.17,8.5
713831,405.1,1.99,8.5
713832,404.94,2.09,8.5
713833,404.86,4.94,8.48
713834,404.72,2.79,8.27
713835,404.57,2,7.77
713836,404.49,1.67,4.79
713837,404.21,1.44,11.65
713838,403.83,1.34,15.7
713839,403.41,1.17,16.2
713840,402.99,1.11,16.06
713841,402.57,1.11,16.81
713842,402.15,1.05,15.89
713843,401.73,0.98,16.11
713844,401.31,1.05,15.32
713845,400.9,1.68,16.35
713846,400.48,1.28,15.16
713847,400.03,1.12,17.11
713848,399.58,1.16,15.86
713849,399.13,1.16,15.86
713850,398.68,1.29,15.99
713851,398.23,3.8,18.5
713852,397.79,7.83,22.54
713853,397.34,3.67,17.8
713854,396.83,2.81,18.56
713855,396.32,3,18.58
713856,395.82,36.71,52.38
713857,395.31,53.56,67.8
713858,394.8,22.5,37.76
713859,394.3,20.65,35.3
713860,393.79,14.77,29.01
713861,393.28,10.47,23.71
713862,392.68,8.19,24.67
713863,392.08,6.8,22.29
713864,391.48,5.64,21.13
713865,390.88,4.91,19.54
713866,390.27,4.32,19.23
713867,389.67,4.05,18.76
713868,389.07,3.78,16.45
713869,388.47,3.52,17.62
713870,387.68,3.12,19.97
713871,386.9,2.99,19.12
713872,386.11,3.13,19.26
713873,385.33,4.19,18.89
713874,384.54,4.78,19.49
713875,383.76,9.47,22.75
713876,382.97,9.87,23.15
713877,382.19,24.87,38
713878,381.12,19.15,35.57
713879,380.06,15.24,31.66
713880,378.99,12.94,27.93
713881,377.92,14.39,29.38
713882,376.85,48.03,62.16
713883,375.79,42.07,56.35
713884,374.72,30.31,42.59
713885,373.12,24.06,42.48
713886,371.52,18.76,36.61
713887,369.92,15.02,31.17
713888,368.32,17.39,32.6
713889,366.72,16.93,31.09
713890,365.12,13.49,26.65
713891,363.52,11.51,23.78
713892,361.92,10.12,21.58
713893,361.6,8.6,10.77
713894,361.28,8.42,10.57
713895,360.97,7.73,9.86
713896,360.96,31.4,31.43
713897,371.8,124.05,31.42
713898,370.9,47.71,57.31
713899,368.77,33.82,55.15
713900,365.95,25.25,50.08
713901,363.39,23.46,43.32
713902,362.14,28.21,37.23
713903,364.63,52.64,34.23
713904,372.24,110.86,40.19
713905,376.81,101.3,47.12
713906,376.12,60,69.27
713907,373.87,40.83,67.64
713908,372.35,45.12,62.26
713909,372.11,56.39,58.62
713910,370.35,39.2,58.05
713911,367.68,28.62,53.83
713912,364.6,21.87,47.48
713913,362.01,21.06,40.12
713914,362.61,38.17,33.92
713915,362.63,35.5,35.36
713916,362,30.92,35.41
713917,361.39,29.72,33.89
713918,361.21,31.23,32.43
713919,369.21,94.61,30.38
713920,381.39,152.76,2.68
713921,383.61,67.83,31.5
713922,380.74,38.75,85.3
713923,377.11,27.31,78.68
713924,373.58,27.61,69.98
713925,370.41,27.31,61.57
713926,367.71,28.2,53.98
713927,366.62,38.09,47.53
713928,370.11,74.77,42.65
713929,388.25,267.49,0
713930,396.72,222.56,0
713931,399.44,91.03,3.32
713932,398.65,47.07,73
713933,397.67,33.19,65.26
713934,397.11,37.15,54.05
713935,395.78,32.42,73.91
713936,393.64,23.81,85.35
713937,390.36,18.82,102.41
713938,386.43,15.74,101.66
713939,382,13.35,92.27
713940,377.23,11.81,81.68
713941,372.17,10.54,70.29
713942,367.68,13.5,58.2
713943,366.52,37.42,47.46
713944,364.97,32.06,44.7
713945,362.59,23.14,41
713946,360.13,18.75,35.3
713947,359.69,15.88,18.64
713948,359.69,13.73,13.73
713949,359.69,13.11,13.11
713950,359.69,16.98,16.98
713951,359.69,18.3,18.3
713952,359.69,19.92,19.92
713953,361.59,39.75,27.42
713954,378.05,165.33,1.88
713955,381.27,86.68,40
713956,379.35,51.32,79.69
713957,377.95,55.62,75.35
713958,376.64,54.97,72
713959,375.67,55.96,68.86
713960,374.74,55.64,66.55
713961,375.92,78.1,64.33
713962,377.66,73.48,50.54
713963,375.55,44.4,71.3
713964,372.6,31.52,66.27
713965,369.09,23.49,59.23
713966,365.48,19.26,50.84
713967,361.94,15.73,42.22
713968,359.69,14.41,29.18
713969,359.69,12.07,12.07
713970,360.44,10.78,6.03
713971,361.45,9.66,3.02
713972,362.5,8.8,1.51
713973,363.47,8.47,1.42
713974,364.33,7.91,1.42
713975,365.15,7.74,1.42
713976,365.86,7.18,1.42
713977,366.53,7.02,1.42
713978,367.17,6.86,1.42
713979,367.77,6.69,1.42
713980,368.31,6.36,1.42
713981,368.92,7.03,1.42
713982,370.64,18.99,1.42
713983,372.12,16.74,1.42
713984,373.24,13.31,1.42
713985,374.08,11.16,1.42
713986,374.74,9.21,1.42
713987,375.4,9.21,1.42
713988,375.99,8.29,1.42
713989,376.42,7.56,1.42
713990,377,8.29,1.42
713991,377.69,10.93,1.42
713992,378.32,10.3,1.42
713993,378.85,8.82,1.42
713994,379.31,7.93,1.42
713995,379.73,7.2,1.42
713996,380.13,7.04,1.42
713997,380.5,6.71,1.42
713998,380.84,6.88,1.42
713999,381.88,11.39,1.42
714000,383.43,26.13,1.42
714001,384.64,22.56,1.42
714002,385.46,16.94,1.42
714003,386.09,13.11,1.42
714004,386.49,10.3,1.42
714005,386.89,9.01,1.42
714006,387.35,11.16,1.42
714007,387.87,12.25,1.42
714008,388.33,10.73,1.42
714009,388.66,9.01,1.42
714010,388.95,8.29,1.42
714011,389.23,7.92,1.42
714012,389.55,7.56,1.42
714013,389.83,7.92,1.42
714014,390.17,9.67,1.42
714015,390.58,12.25,1.42
714016,391.28,17.84,1.42
714017,392.11,22.86,1.42
714018,392.8,19.46,1.42
714019,393.64,23.46,1.42
714020,395.03,42.06,1.42
714021,396.39,41.07,1.42
714022,397.55,37.1,1.42
714023,398.66,37.77,1.42
714024,399.77,37.77,1.42
714025,400.54,28.22,1.42
714026,401.18,22.87,1.42
714027,401.81,23.46,1.42
714028,402.28,29.7,13.15
714029,402.54,31.49,22.27
714030,402.79,25.18,15.71
714031,403.04,20.91,11.45
714032,403.29,18.24,8.98
714033,403.55,17.35,9.07
714034,403.8,16.88,7.46
714035,404.04,15.63,6.63
714036,404.28,17.35,8.35
714037,404.52,18.24,9.24
714038,404.76,20.91,11.92
714039,405,32.32,22.27
714040,405.65,47.29,22.65
714041,405.48,37.04,43.31
714042,405.81,35.06,22.65
714043,406.26,40.68,22.65
714044,406.19,36.71,39.61
714045,406.41,30.83,22.19
714046,406.66,26.96,17.2
714047,406.89,28.15,18.24
714048,407.28,37.37,22.65
714049,407.9,48.61,22.65
714050,407.59,55.88,68.84
714051,408.27,50.26,22.65
714052,408.03,41.34,51.28
714053,408.32,34.4,22.65
714054,408.48,29.34,22.65
714055,408.69,27.56,18.51
714056,408.91,26.67,17.35
714057,409.13,22.5,13.19
714058,409.35,19.63,10.63
714059,409.56,17.78,8.78
714060,409.77,17.7,8.7
714061,409.99,18.39,9.4
714062,410.2,20.04,11.05
714063,410.41,29.56,20.56
714064,410.63,31.05,21.77
714065,410.84,26.59,16.59
714066,411.05,28.37,19.23
714067,411.27,32.83,23.84
714068,411.48,29.86,20.86
714069,411.48,30.15,30.15
714070,411.48,28.07,28.07
714071,411.48,23.61,23.61
714072,411.48,21.63,21.63
714073,411.48,19.78,19.78
714074,411.48,22.72,22.72
714075,411.48,28.96,28.96
714076,411.48,33.99,33.99
714077,411.48,36.3,36.3
714078,411.48,33.99,33.99
714079,411.48,28.96,28.96
714080,411.48,23.61,23.61
714081,411.48,23.31,23.31
714082,411.48,23.02,23.02
714083,411.48,19.08,19.08
714084,411.48,16.41,16.41
714085,411.48,15.94,15.94
714086,411.48,15.09,15.09
714087,411.48,12.97,12.97
714088,411.48,13.83,13.83
714089,411.48,18.75,18.75
714090,411.48,21.63,21.63
714091,411.48,16.31,16.31
714092,411.48,13.93,13.93
714093,411.48,13.73,13.73
714094,411.48,12.64,12.64
714095,411.48,11.78,11.78
714096,411.48,10.69,10.69
714097,411.48,10.06,10.06
714098,411.48,9.63,9.63
714099,411.48,9.63,9.63
714100,411.48,10.49,10.49
714101,411.48,9.83,9.83
714102,411.48,8.58,8.58
714103,411.48,8.05,8.05
714104,411.48,8.97,8.97
714105,411.48,8.97,8.97
714106,411.48,9.43,9.43
714107,411.48,8.97,8.97
714108,411.48,8.41,8.41
714109,411.48,10.69,10.69
714110,411.48,10.29,10.29
714111,411.48,8.77,8.77
714112,411.48,7.85,7.85
714113,411.48,7.12,7.12
714114,411.48,6.46,6.46
714115,411.48,5.8,5.8
714116,411.48,5.47,5.47
714117,411.48,5.3,5.3
714118,411.48,5.01,5.01
714119,411.48,4.41,4.41
714120,411.48,4.28,4.28
714121,411.48,3.86,3.86
714122,411.48,3.73,3.73
714123,411.48,3.59,3.59
714124,411.48,3.46,3.46
714125,411.48,3.33,3.33
714126,411.48,3.1,3.1
714127,411.48,2.97,2.97
714128,411.48,2.57,2.57
714129,411.48,2.47,2.47
714130,411.48,2.47,2.47
714131,411.48,2.47,2.47
714132,411.48,2.38,2.38
714133,411.48,2.28,2.28
714134,411.48,2.18,2.18
714135,411.48,2.04,2.04
714136,411.48,1.95,1.95
714137,411.48,1.85,1.85
714138,411.48,1.75,1.75
714139,411.48,1.75,1.75
714140,411.48,1.75,1.75
714141,411.48,1.65,1.65
714142,411.48,1.55,1.62
714143,411.48,1.49,1.55
714144,411.47,1.49,1.8
714145,411.46,1.49,1.78
714146,411.46,1.49,1.77
714147,411.45,1.39,1.75
714148,411.43,1.39,2.28
714149,411.37,1.39,3.69
714150,411.32,1.39,3.35
714151,411.28,1.39,3.24
714152,411.25,1.43,2.92
714153,411.19,1.6,3.98
714154,411.12,1.6,4.47
714155,411.06,1.53,4.07
714156,411,1.43,3.97
714157,410.95,1.37,3.62
714158,410.89,1.3,3.76
714159,410.83,1.3,3.76
714160,410.78,1.24,3.81
714161,410.75,1.14,2.67
714162,410.71,1.14,2.93
714163,410.65,1.07,3.92
714164,410.6,1.01,3.32
714165,410.55,1.01,3.08
714166,410.51,1.01,2.97
714167,410.42,1.01,4.71
714168,410.37,1.01,2.91
714169,410.28,1.01,5.08
714170,410.19,0.91,4.53
714171,410.11,0.91,4.49
714172,409.96,0.91,7.09
714173,409.8,0.92,7.87
714174,409.64,0.85,7.54
714175,409.48,0.85,7.36
714176,409.35,0.85,6.62
714177,409.22,1.08,6.26
714178,409.08,1.02,6.96
714179,408.97,0.92,5.78
714180,408.86,0.86,5.36
714181,408.72,0.79,6.8
714182,408.56,0.79,7.5
714183,408.39,0.86,7.88
714184,408.23,0.86,7.87
714185,408.08,0.8,6.53
714186,407.92,0.8,7.07
714187,407.73,0.8,8.28
714188,407.56,0.76,7.96
714189,407.39,0.77,7.8
714190,407.21,0.77,8.47
714191,407,0.8,8.45
714192,406.84,0.87,7.41
714193,406.72,1.26,6.15
714194,406.54,0.97,8.29
714195,406.51,0.9,2.03
714196,406.31,0.87,8.5
714197,405.75,0.87,23.39
714198,405.36,0.87,15.23
714199,404.98,0.81,15.63
714200,404.6,0.81,16.12
714201,404.21,0.81,15.17
714202,403.83,0.87,15.23
714203,403.41,0.91,15.94
714204,402.99,0.88,15.83
714205,402.57,0.81,16.52
714206,402.15,0.81,15.66
714207,401.73,0.78,15.91
714208,401.31,0.78,15.06
714209,400.9,0.78,15.45
714210,400.48,0.78,14.67
714211,400.03,0.78,16.77
714212,399.58,0.82,15.52
714213,399.13,0.93,15.63
714214,398.68,0.89,15.6
714215,398.23,0.89,15.6
714216,397.79,0.89,15.6
714217,397.34,0.89,15.02
714218,396.83,0.89,16.65
714219,396.32,0.82,16.4
714220,395.82,0.76,16.43
714221,395.31,0.82,15.06
714222,394.8,1.25,16.51
714223,394.3,0.89,15.54
714224,393.79,0.88,15.13
714225,393.28,1.08,14.32
714226,392.68,0.88,17.37
714227,392.08,0.82,16.31
714228,391.48,0.75,16.24
714229,390.88,0.81,15.45
714230,390.27,2.23,17.15
714231,389.67,1.77,16.48
714232,389.07,1.07,13.74
714233,388.47,3.12,17.22
714234,387.68,1.84,18.68
714235,386.9,3.13,19.26
714236,386.11,2.33,18.46
714237,385.33,19.75,34.45
714238,384.54,25.16,39.87
714239,383.76,13.43,26.71
714240,382.97,8.21,21.49
714241,382.19,13.6,26.73
714242,381.12,47.6,64.02
714243,380.06,20.11,36.53
714244,378.99,13.48,28.48
714245,377.92,10.05,25.04
714246,376.85,9.65,23.78
714247,375.79,13.09,27.36
714248,374.72,15.2,27.48
714249,373.12,17.58,36
714250,371.52,16.92,34.77
714251,369.92,14.81,30.96
714252,368.32,13.09,28.3
714253,366.72,11.14,25.3
714254,365.12,8.99,22.14
714255,363.52,7.73,20
714256,361.92,7.73,19.19
714257,361.6,6.35,8.52
714258,361.28,5.7,7.85
714259,360.97,7.11,9.23
714260,362.48,41.79,31.43
714261,360.33,20.25,34.75
714262,360.01,14.43,16.46
714263,359.69,11.22,13.22
714264,359.69,9.07,9.07
714265,359.69,7.96,7.96
714266,359.69,7.06,7.06
714267,359.69,6.06,6.06
714268,359.69,5.55,5.55
714269,359.69,5.14,5.14
714270,359.69,4.73,4.73
714271,359.69,4.33,4.33
714272,359.69,4.07,4.07
714273,359.69,3.93,3.93
714274,359.69,3.68,3.68
714275,359.69,3.45,3.45
714276,359.69,3.68,3.68
714277,359.69,4.48,4.48
714278,359.69,3.95,3.95
714279,359.69,3.68,3.68
714280,359.69,3.32,3.32
714281,359.69,3.32,3.32
714282,359.69,3.82,3.82
714283,364.62,61.22,26.82
714284,382.08,201.66,0.8
714285,387.25,109.79,15.82
714286,389.22,93.6,50.19
714287,389.32,55.6,53.66
714288,387.55,37.42,76.31
714289,384.73,35.11,90.86
714290,380.97,26.39,88.17
714291,377.14,24.01,79.2
714292,372.97,20.04,70.02
714293,368.85,17.63,60.05
714294,364.91,16.24,50.15
714295,361.21,13.83,40.68
714296,359.69,14.42,24.22
714297,359.69,16.94,16.94
714298,359.69,14.42,14.42
714299,359.69,12.64,12.64
714300,359.69,10.85,10.85
714301,359.69,9.86,9.86
714302,359.69,8.67,8.67
714303,359.69,8.47,8.47
714304,359.69,8.14,8.14
714305,359.69,7.21,7.21
714306,359.69,6.85,6.85
714307,359.69,6.38,6.38
714308,359.69,5.79,5.79
714309,359.69,5.49,5.49
714310,359.69,5.2,5.2
714311,359.69,5.33,5.33
714312,359.69,5.07,5.07
714313,359.69,4.71,4.71
714314,359.69,4.81,4.81
714315,359.69,4.58,4.58
714316,359.69,4.81,4.81
714317,359.69,5.07,5.07
714318,359.69,5.07,5.07
714319,359.69,6.4,6.4
714320,359.69,7.23,7.23
714321,359.69,6.4,6.4
714322,359.69,5.65,5.65
714323,359.69,6.41,6.41
714324,359.69,10.67,10.67
714325,359.69,8.5,8.5
714326,359.69,7.25,7.25
714327,359.69,6.59,6.59
714328,359.69,5.97,5.97
714329,359.69,5.25,5.25
714330,359.69,4.49,4.49
714331,359.69,4.36,4.36
714332,359.69,4.23,4.23
714333,359.69,4.11,4.11
714334,359.69,4.13,4.13
714335,360.05,4.27,2.06
714336,360.62,5.09,1.42
714337,361.12,4.73,1.42
714338,361.55,4.33,1.42
714339,361.96,4.19,1.42
714340,362.36,4.19,1.42
714341,362.75,4.2,1.42
714342,363.13,4.2,1.42
714343,363.63,5.09,1.42
714344,364.28,6.28,1.42
714345,364.92,6.42,1.42
714346,365.6,6.88,1.42
714347,366.31,7.25,1.42
714348,367.17,8.7,1.42
714349,368.61,14.45,1.42
714350,370.16,16.26,1.42
714351,371.66,16.96,1.42
714352,373.02,16.27,1.42
714353,374.28,16.27,1.42
714354,375.47,15.34,1.42
714355,376.5,14.45,1.42
714356,377.37,13.66,2.8
714357,379.77,49.02,15.36
714358,383.08,59.59,7.68
714359,388.48,107.18,3.84
714360,391.85,108.83,28.32
714361,396.22,150.47,28.32
714362,395.32,78.1,104.77
714363,394.23,72.81,104.77
714364,393.44,33.46,55.41
714365,393.55,28.07,25.49
714366,393.9,22.96,12.96
714367,394.55,27.18,8.81
714368,395.26,46.68,25.49
714369,396.76,70.14,25.49
714370,398.04,115.09,74.64
714371,398.69,89.97,68.61
714372,399.36,81.71,59.81
714373,398.42,53.95,84.59
714374,396.78,46.02,98.43
714375,397.2,39.09,25.49
714376,397.38,28.68,23.82
714377,397.67,23.49,14.13
714378,397.95,27.48,18.24
714379,398.24,26.39,17.15
714380,398.52,21.9,12.66
714381,398.8,19.03,9.78
714382,399.08,17.41,8.16
714383,399.36,19.03,9.78
714384,399.65,18.33,9.09
714385,399.93,16.48,7.24
714386,400.19,14.63,6.01
714387,400.45,16.25,6.46
714388,400.72,21.37,12.5
714389,400.98,21.37,12.76
714390,401.24,19.03,9.82
714391,401.51,20.32,10.86
714392,401.77,28.68,19.86
714393,402.03,32.55,22.7
714394,402.56,43.71,25.49
714395,402.54,33.41,34.14
714396,402.74,26.07,18.62
714397,403.04,21.58,10.1
714398,403.29,21.31,12.05
714399,403.83,41.34,22.65
714400,403.8,41.01,41.99
714401,403.97,28.91,22.65
714402,404.27,22.63,11.33
714403,404.52,19.99,10.57
714404,404.76,19.2,10.2
714405,405,17.11,7.07
714406,405.24,16.88,7.51
714407,405.48,15.96,6.96
714408,405.72,15.26,6.27
714409,405.95,13.78,4.97
714410,406.19,12.39,2.66
714411,406.42,12.19,2.87
714412,406.66,11.99,2.92
714413,406.89,11.2,1.46
714414,407.1,10.21,2.47
714415,407.25,9.22,3.04
714416,407.36,8.62,4.05
714417,407.43,8.26,5.56
714418,407.45,8.26,7.17
714419,407.37,7.37,10.69
714420,407.25,6.8,11.93
714421,407.17,6.97,10.43
714422,407.27,9.41,5.22
714423,407.51,12.59,2.61
714424,407.81,14.17,1.42
714425,408.13,13.3,1.42
714426,408.4,12.91,1.42
714427,408.62,10.72,1.49
714428,408.81,9.73,1.42
714429,409.01,10.13,2.02
714430,409.2,9.73,1.5
714431,409.39,9.53,1.42
714432,409.63,11.52,1.42
714433,409.85,10.52,1.42
714434,410.06,10.33,1.42
714435,410.25,9.53,1.42
714436,410.44,9.34,1.42
714437,410.64,10.13,1.42
714438,410.83,10.33,1.42
714439,411,8.74,1.45
714440,411.15,7.82,1.42
714441,411.29,7.09,1.42
714442,411.45,8.34,1.42
714443,411.48,9.53,8.27
714444,411.48,12.11,12.11
714445,411.48,10.72,10.72
714446,411.48,9.73,9.73
714447,411.48,9.14,9.14
714448,411.48,8.18,8.18
714449,411.48,7.29,7.29
714450,411.48,6.43,6.43
714451,411.32,5.97,12.6
714452,411.15,5.5,12.71
714453,411.11,4.94,6.91
714454,411.09,4.58,5.13
714455,411.05,4.18,5.95
714456,411,3.82,6.11
714457,410.94,3.59,6
714458,410.85,3.49,7.29
714459,410.82,3.26,4.81
714460,410.72,3.36,7.82
714461,410.59,3.26,9.5
714462,410.42,2.93,10
714463,410.21,2.7,11.6
714464,409.99,2.7,12.15
714465,409.76,2.7,12.35
714466,409.52,2.53,12.71
714467,409.4,2.6,7.51
714468,409.39,3.16,3.76
714469,409.54,8.25,1.88
714470,409.74,9.83,1.42
714471,409.86,6.63,1.42
714472,409.95,5.11,1.42
714473,410.02,4.48,1.42
714474,410.09,4.08,1.42
714475,410.14,3.82,1.42
714476,410.2,3.72,1.42
714477,410.24,3.36,1.72
714478,410.27,3.16,1.85
714479,410.29,2.8,1.62
