timeInRun,elev_m,inflow_cms,outlfow_cms,active rule
713908.00,446.42,65.34,87.96,GC:Max Bankfull Flow - at Waterloo
713909.00,446.75,120.66,94.3,GC:PhysMaxCap
713910.00,446.68,91.78,97.35,GC:PhysMaxCap
713911.00,446.32,64.02,93.19,GC:PhysMaxCap
713912.00,445.81,49.3,90.36,GC:PhysMaxCap
713913.00,445.3,44.76,85.41,GC:PhysMaxCap
713914.00,444.96,57.49,84.54,GC:PhysMaxCap
713915.00,444.75,59.74,76.58,GC:PhysMaxCap
713916.00,444.56,58.03,72.26,GC:PhysMaxCap
713917.00,444.67,82.09,74.4,GC:PhysMaxCap
713918.00,444.7,79.82,77.72,GC:PhysMaxCap
713919.00,445.49,140.98,78.13,GC:PhysMaxCap
713920.00,447,194.21,71.49,GC:PhysMaxCap
713921.00,448.22,160.23,59,GC:PhysMaxCap
713922.00,448.19,101.04,102.99,GC:Max Bankfull Flow - at Waterloo
713923.00,447.83,73.29,103.87,Winter Ops Min Flow - at Green Peter
713924.00,447.61,82.06,99.95,GC:PhysMaxCap
713925.00,447.48,92.25,102.98,GC:PhysMaxCap
713926.00,447.4,89.99,96.32,GC:PhysMaxCap
713927.00,447.31,94.8,102.17,GC:PhysMaxCap
713928.00,448.4,114.91,24.26,GC:PhysMaxCap
713929.00,452.08,436.62,110.38,GC:PhysMaxCap
713930.00,457.9,739.63,173.57,GC:PhysMaxCap
713931.00,459.16,317.71,187.13,GC:Max Bankfull Flow - at Waterloo
713932.00,459.32,176.69,159.83,Winter Ops Min Flow - at Green Peter
713933.00,459.76,130.25,84.37,Unctrl
713934.00,460.38,142.71,76.85,GC:12k Max into Foster
713935.00,460.53,121.19,105.58,GC:Max Bankfull Flow - at Waterloo
713936.00,460.32,94.3,116.99,GC:12k Max into Foster
713937.00,459.98,77.31,111.85,GC:GPR max power release
713938.00,459.12,65.99,157.14,GC:PhysMaxCap
713939.00,458.12,58.05,161.75,GC:12k Max into Foster
713940.00,457.08,54.03,160.26,GC:12k Max into Foster
713941.00,456.03,49.21,154.18,GC:PhysMaxCap
713942.00,455.14,51.75,139.9,GC:PhysMaxCap
713943.00,454.47,74.68,138.64,GC:PhysMaxCap
713944.00,453.92,74.67,128.05,GC:PhysMaxCap
713945.00,453.39,63.34,113.66,GC:PhysMaxCap
713946.00,452.91,59.94,105.81,GC:PhysMaxCap
713947.00,452.44,55.4,98.12,GC:PhysMaxCap
713948.00,452.01,52.28,91.94,GC:PhysMaxCap
713949.00,451.71,53.13,81.79,GC:PhysMaxCap
713950.00,451.57,58.5,70.71,GC:PhysMaxCap
713951.00,451.46,64.16,73.98,GC:PhysMaxCap
713952.00,451.5,73.78,69.69,GC:PhysMaxCap
713953.00,451.96,139.19,97.24,GC:PhysMaxCap
713954.00,454.73,348.73,88.34,GC:PhysMaxCap
713955.00,456.33,227.82,70,GC:PhysMaxCap
713956.00,456.4,139.76,132.18,GC:PhysMaxCap
713957.00,456.32,118.24,126.9,GC:12k Max into Foster
713958.00,456.14,111.16,128.55,GC:PhysMaxCap
713959.00,456.01,110.6,123.92,GC:PhysMaxCap
713960.00,455.88,113.43,125.78,GC:PhysMaxCap
713961.00,456.72,215.66,132.19,GC:PhysMaxCap
713962.00,457.59,218.49,131.15,GC:PhysMaxCap
713963.00,457.49,134.11,144.3,Unctrl
713964.00,457.03,97.01,143.29,GC:PhysMaxCap
713965.00,456.44,77.76,136.58,GC:PhysMaxCap
713966.00,455.79,63.89,128.99,GC:PhysMaxCap
713967.00,455.1,53.14,120.77,GC:PhysMaxCap
713968.00,454.43,48.33,113.14,GC:PhysMaxCap
713969.00,453.78,42.39,104.49,GC:PhysMaxCap
713970.00,453.21,38.42,92.48,GC:PhysMaxCap
713971.00,452.7,35.65,83.44,GC:PhysMaxCap
713972.00,452.16,33.67,83.64,GC:PhysMaxCap
713973.00,451.64,31.98,79.89,GC:PhysMaxCap
713974.00,451.1,30.28,78.71,GC:PhysMaxCap
713975.00,450.58,29.15,76.34,GC:PhysMaxCap
713976.00,450.04,27.45,74.86,Daily BiOp Max Rate of Decrease (at FOS)
713977.00,449.47,26.77,77.07,Daily BiOp Max Rate of Decrease (at FOS)
713978.00,448.89,25.42,74.81,Min Con Flow from Foster
713979.00,448.45,24.74,62.88,Min Con Flow from Foster
713980.00,448.11,23.83,52.72,Min Con Flow from Foster
713981.00,448.05,23.38,28.98,Min Con Flow from Foster
713982.00,448.2,28.47,15.82,Min Con Flow from Foster
713983.00,448.43,31.14,11.33,Min Con Flow from Foster
713984.00,448.62,28.48,11.33,MinLimit
713985.00,448.8,26.78,11.33,MinLimit
713986.00,448.95,23.61,11.33,MinRelease
713987.00,449.12,25.42,11.33,MinRelease
713988.00,449.26,23.38,11.33,MinRelease
713989.00,449.39,22.93,11.33,MinRelease
713990.00,449.65,34.54,11.33,MinRelease
713991.00,450.64,98.54,11.33,MinRelease
713992.00,451.37,77.02,11.33,MinRelease
713993.00,451.82,52.39,11.33,MinRelease
713994.00,452.15,41.63,11.33,MinRelease
713995.00,452.42,36.25,11.33,MinRelease
713996.00,452.66,32.85,11.33,MinRelease
713997.00,452.87,30.87,11.33,MinRelease
713998.00,453.07,30.59,11.33,MinRelease
713999.00,453.56,35.63,11.33,MinRelease
714000.00,453.9,42.99,11.33,MinRelease
714001.00,454.38,57.15,11.33,MinRelease
714002.00,454.83,54.89,11.33,MinRelease
714003.00,455.17,44.13,11.33,MinRelease
714004.00,455.41,35.63,11.33,MinRelease
714005.00,455.61,30.82,11.33,MinLimit:PhysMaxCap
714006.00,455.82,32.24,11.33,MinLimit:PhysMaxCap
714007.00,456.09,37.05,11.33,MinRelease
714008.00,456.32,34.5,11.33,MinRelease
714009.00,456.51,30.54,11.33,MinRelease
714010.00,456.67,27.94,11.33,MinRelease
714011.00,456.83,27.2,11.33,MinRelease
714012.00,456.98,26.29,11.33,MinRelease
714013.00,457.14,27.2,11.33,MinRelease
714014.00,457.35,32.81,11.33,MinRelease
714015.00,457.67,43.57,11.33,MinRelease
714016.00,458.12,57.73,11.33,MinRelease
714017.00,458.65,65.66,11.33,MinRelease
714018.00,459.08,56.03,11.33,MinRelease
714019.00,459.47,52.92,11.33,MinRelease
714020.00,459.98,65.38,11.33,MinRelease
714021.00,460.5,66.23,11.33,MinRelease
714022.00,461.03,67.93,11.33,MinRelease
714023.00,461.52,71.33,18.76,MinRelease
714024.00,461.87,78.12,39.53,MinRelease
714025.00,462.05,60.28,40.99,MinRelease
714026.00,462.23,52.07,32.05,GC
714027.00,462.41,50.94,30.95,GC
714028.00,462.59,55.75,36.99,GC
714029.00,462.76,57.17,38.06,GC
714030.00,462.93,50.76,31.19,GC
714031.00,463.11,45.38,26.36,GC
714032.00,463.28,41.14,22.37,GC
714033.00,463.46,39.44,19.92,GC
714034.00,463.63,38.59,19.01,GC
714035.00,463.8,36.61,17.33,GC
714036.00,463.97,38.02,18.75,GC
714037.00,464.15,38.59,19.32,GC
714038.00,464.32,40.57,21.3,GC
714039.00,464.49,56.43,37.16,GC
714040.00,464.7,108.53,84.8,GC
714041.00,464.83,86.16,71.3,GC
714042.00,465,72.86,52.78,GC
714043.00,465.17,72.29,53.12,GC:Max Flow (Winter and Conservation)
714044.00,465.33,70.59,51.99,GC
714045.00,465.5,62.95,44.02,GC
714046.00,465.66,56.15,36.77,GC
714047.00,465.83,53.03,33.66,GC
714048.00,466,58.98,39.61,GC
714049.00,466.16,76.54,57.16,GC
714050.00,466.32,91.55,72.36,GC
714051.00,466.49,92.11,72.93,GC
714052.00,466.65,84.47,65.28,GC
714053.00,466.82,77.39,58.2,GC
714054.00,466.98,68.89,49.58,GC
714055.00,467.14,64.64,44.69,GC
714056.00,467.31,61.81,42.09,GC
714057.00,467.47,55.02,35.83,GC
714058.00,467.63,48.5,29.31,GC
714059.00,467.79,44.54,24.92,GC
714060.00,467.96,41.78,22.16,GC
714061.00,468.12,41.49,21.87,GC
714062.00,468.28,42.62,23,GC
714063.00,468.44,56.78,37.16,GC
714064.00,468.6,64.43,44.81,GC
714065.00,468.76,62.73,43.64,GC
714066.00,468.91,70.94,51.85,GC
714067.00,469.07,99.82,80.74,GC
714068.00,469.23,94.44,75.35,GC
714069.00,469.38,80.29,61.2,GC
714070.00,469.54,71.22,51.44,ZB
714071.00,469.7,61.6,41.77,ZB
714072.00,469.7,55.93,55.93,ZB
714073.00,469.7,50.55,50.55,GC
714074.00,469.7,49.99,49.99,GC
714075.00,469.7,57.92,57.92,ZB
714076.00,469.7,74.06,74.06,GC
714077.00,469.7,84.82,84.82,GC
714078.00,469.7,86.23,86.23,ZB
714079.00,469.7,83.68,83.68,ZB
714080.00,469.7,74.91,74.91,ZB
714081.00,469.7,72.64,72.64,ZB
714082.00,469.7,78.3,78.3,ZB
714083.00,469.7,68.11,68.11,ZB
714084.00,469.7,55.93,55.93,ZB
714085.00,469.7,53.39,53.39,ZB
714086.00,469.7,50.27,50.27,ZB
714087.00,469.7,43.76,43.76,ZB
714088.00,469.7,43.47,43.47,ZB
714089.00,469.7,54.52,54.52,GC
714090.00,469.7,61.6,61.6,GC
714091.00,469.7,59.06,59.06,GC
714092.00,469.7,51.7,51.7,ZB
714093.00,469.7,51.13,51.13,ZB
714094.00,469.7,52.27,52.27,ZB
714095.00,469.7,47.73,47.73,ZB
714096.00,469.7,41.51,41.51,ZB
714097.00,469.7,38.39,38.39,ZB
714098.00,469.7,37.82,37.82,GC
714099.00,469.7,40.09,40.09,GC
714100.00,469.7,44.9,44.9,GC
714101.00,469.7,43.2,43.2,GC
714102.00,469.7,39.81,39.81,GC
714103.00,469.7,39.24,39.24,GC
714104.00,469.7,42.35,42.35,GC
714105.00,469.7,44.62,44.62,GC
714106.00,469.7,43.2,43.2,GC
714107.00,469.7,41.79,41.79,GC
714108.00,469.7,40.66,40.66,GC
714109.00,469.7,53.12,53.12,GC
714110.00,469.7,51.7,51.7,GC
714111.00,469.7,44.62,44.62,GC
714112.00,469.7,40.94,40.94,ZB
714113.00,469.7,38.96,38.96,ZB
714114.00,469.7,37.26,37.26,GC
714115.00,469.7,34.71,34.71,GC
714116.00,469.7,33.29,33.29,GC
714117.00,469.7,33.86,33.86,GC
714118.00,469.7,34.43,34.43,GC
714119.00,469.7,33.86,33.86,GC
714120.00,469.7,30.46,30.46,GC
714121.00,469.7,27.87,27.87,GC
714122.00,469.7,26.45,26.45,GC
714123.00,469.7,25.09,25.09,GC
714124.00,469.7,24.19,24.19,GC
714125.00,469.7,23.73,23.73,GC
714126.00,469.7,23.28,23.28,GC
714127.00,469.7,22.83,22.83,GC
714128.00,469.7,23.28,23.28,GC
714129.00,469.7,24.19,24.19,GC
714130.00,469.7,23.74,23.74,GC
714131.00,469.7,22.83,22.83,GC
714132.00,469.7,21.73,21.73,GC
714133.00,469.7,24.87,24.87,GC
714134.00,469.7,21.93,21.93,GC
714135.00,469.7,19.95,19.95,GC
714136.00,469.7,18.96,18.96,GC
714137.00,469.7,18.37,18.37,GC
714138.00,469.7,17.8,17.8,GC
714139.00,469.7,17.29,17.29,GC
714140.00,469.7,16.96,16.96,GC
714141.00,469.7,16.62,16.62,GC
714142.00,469.7,16.11,16.11,GC
714143.00,469.7,15.77,15.77,GC
714144.00,469.7,15.43,15.43,GC
714145.00,469.7,15.09,15.09,GC
714146.00,469.7,14.76,14.76,GC
714147.00,469.7,14.28,14.28,GC
714148.00,469.7,13.97,13.97,GC
714149.00,469.63,13.66,21.55,GC
714150.00,469.58,13.35,20.04,GC
714151.00,469.54,13.03,18.76,GC
714152.00,469.5,13.01,17.5,Min Flow - at Albany by Water Year Type
714153.00,469.44,13.29,21.4,Min Flow - at Albany by Water Year Type
714154.00,469.38,13.15,20.53,Min Flow - at Albany by Water Year Type
714155.00,469.33,12.73,18.8,Min Flow - at Albany by Water Year Type
714156.00,469.27,12.45,18.92,Min Flow - at Albany by Water Year Type
714157.00,469.23,12.31,17.98,Min Flow - at Albany by Water Year Type
714158.00,469.17,12.02,19.01,Min Flow - at Salem
714159.00,469.12,11.74,18.38,Min Flow - at Salem
714160.00,469.06,11.6,18.45,Min Flow - at Salem
714161.00,469.01,11.46,17.19,Min Flow - at Salem
714162.00,468.95,11.18,18.57,Min Flow - at Salem
714163.00,468.89,11.18,18.84,Min Flow - at Salem
714164.00,468.82,11.04,19.26,Min Flow - at Salem
714165.00,468.75,10.9,19.61,Min Flow - at Salem
714166.00,468.68,10.62,18.89,Min Flow - at Salem
714167.00,468.62,10.62,18.07,Min Flow - at Salem
714168.00,468.56,10.48,18.22,Min Flow - at Salem
714169.00,468.49,10.48,19.32,Min Flow - at Salem
714170.00,468.4,10.2,21.09,Min Flow - at Salem
714171.00,468.3,10.2,21.91,Min Flow - at Salem
714172.00,468.21,10.62,20.91,Min Flow - at Salem
714173.00,468.11,10.48,22.7,Min Flow - at Salem
714174.00,468.02,10.09,21.34,Min Flow - at Salem
714175.00,467.94,10.09,19.66,Min Flow - at Salem
714176.00,467.87,10.09,19.44,Min Flow - at Salem
714177.00,467.79,10.21,19.26,Min Flow - at Salem
714178.00,467.72,10.21,19.03,Min Flow - at Salem
714179.00,467.6,10.1,24.47,Min Flow - at Salem
714180.00,467.46,9.99,26.97,Min Flow - at Salem
714181.00,467.31,9.99,27.9,Min Flow - at Salem
714182.00,467.17,9.99,26.72,Min Flow - at Salem
714183.00,467.02,10.27,27.84,Min Flow - at Salem
714184.00,466.88,10.13,27.26,Min Flow - at Salem
714185.00,466.77,10.13,22.37,Min Flow - at Salem
714186.00,466.68,10.13,21.56,Min Flow - at Albany by Water Year Type
714187.00,466.57,10.14,22.76,Min Flow - at Salem
714188.00,466.48,10.14,21.13,Min Flow - at Salem
714189.00,466.37,10.14,22.58,Min Flow - at Salem
714190.00,466.28,10.14,20.5,Min Flow - at Salem
714191.00,466.18,10.14,21.37,Min Flow - at Salem
714192.00,466.08,10.14,22.45,Min Flow - at Salem
714193.00,466.01,10.51,18.73,Min Flow - at Albany by Water Year Type
714194.00,465.94,10.29,18.86,Min Flow - at Albany by Water Year Type
714195.00,465.72,9.89,35.42,Min Flow - at Salem
714196.00,465.5,9.78,35.56,Min Flow - at Salem
714197.00,465.31,9.64,30.75,Min Flow - at Salem
714198.00,465.14,9.5,29.39,Min Flow - at Albany by Water Year Type
714199.00,464.98,9.39,27.23,Min Flow - at Albany by Water Year Type
714200.00,464.87,9.39,23.11,Min Con Flow from Foster
714201.00,464.81,9.39,15.89,Min Con Flow from Foster
714202.00,464.71,9.79,21.45,Min Con Flow from Foster
714203.00,464.55,9.79,27.28,Min Con Flow from Foster
714204.00,464.39,9.39,27.93,Min Con Flow from Foster
714205.00,464.15,9.4,35.52,Min Con Flow from Foster
714206.00,463.62,9.17,68.57,Min Con Flow from Foster
714207.00,463.25,9.06,51.2,Min Con Flow from Foster
714208.00,462.95,9.06,41,Min Con Flow from Foster
714209.00,462.64,9.06,43.87,Min Con Flow from Foster
714210.00,462.34,8.95,41.99,Min Con Flow from Foster
714211.00,461.96,8.84,50.76,Min Con Flow from Foster
714212.00,461.54,8.95,54.46,Min Con Flow from Foster
714213.00,461.1,9.28,56.7,Min Con Flow from Foster
714214.00,460.65,9.17,57.47,Min Flow - at Salem
714215.00,460.2,9.17,56.76,Min Flow - at Salem:Max Flow (Winter and Conservation)
714216.00,459.77,9.17,54.67,Min Flow - at Salem:Max Flow (Winter and Conservation)
714217.00,459.37,9.06,51.27,Min Flow - at Salem:Max Flow (Winter and Conservation)
714218.00,459,9.06,48.74,Min Flow - at Salem:Max Flow (Winter and Conservation)
714219.00,458.61,8.95,48.93,Min Flow - at Salem:Max Flow (Winter and Conservation)
714220.00,458.22,8.94,49.04,Min Flow - at Salem:Max Flow (Winter and Conservation)
714221.00,457.83,8.94,49.06,Min Flow - at Salem:Max Flow (Winter and Conservation)
714222.00,457.45,9.85,48.99,Min Flow - at Salem:Max Flow (Winter and Conservation)
714223.00,457.06,10.36,48.84,Min Flow - at Salem:Max Flow (Winter and Conservation)
714224.00,456.68,10.24,48.6,Min Flow - at Salem:Max Flow (Winter and Conservation)
714225.00,456.31,10.13,48.33,Min Flow - at Salem:Max Flow (Winter and Conservation)
714226.00,455.88,9.51,51.07,Min Flow - at Salem:Max Flow (Winter and Conservation)
714227.00,455.45,9.39,52.06,Min Flow - at Salem:Max Flow (Winter and Conservation)
714228.00,455.02,9.17,51.18,Min Flow - at Salem:Max Flow (Winter and Conservation)
714229.00,454.6,9.17,49.85,Min Flow - at Salem:Max Flow (Winter and Conservation)
714230.00,454.21,12.14,50.04,Min Flow - at Salem:Max Flow (Winter and Conservation)
714231.00,453.8,11.15,50.04,Min Flow - at Salem:Max Flow (Winter and Conservation)
714232.00,453.37,9.73,50.21,Min Flow - at Salem:Max Flow (Winter and Conservation)
714233.00,452.97,12.14,50.37,Min Flow - at Salem:Max Flow (Winter and Conservation)
714234.00,452.55,11.14,50.51,Min Flow - at Albany by Water Year Type
714235.00,452.13,12.13,50.63,Min Flow - at Albany by Water Year Type
714236.00,451.95,10.74,27.51,Min Flow - at Albany by Water Year Type
714237.00,452.23,43.99,17.37,Min Flow - at Albany by Water Year Type
714238.00,452.91,79.38,17.47,Min Flow - at Albany by Water Year Type
714239.00,453.2,44.55,17.51,Revised Daily BiOp Max Rate of Decrease
714240.00,453.29,27.05,17.52,MinRelease
714241.00,453.35,25.24,19.71,MinRelease
714242.00,454.37,125.25,27.72,MinRelease
714243.00,454.65,62.1,35.73,MinRelease
714244.00,454.39,43.68,68.67,GC
714245.00,454.11,35.47,62.49,Daily BiOp Max Rate of Decrease (at FOS)
714246.00,453.84,31.78,57.07,Daily BiOp Max Rate of Decrease (at FOS)
714247.00,453.57,34.9,60.19,Min Con Flow from Foster
714248.00,453.3,34.61,61.05,Min Con Flow from Foster
714249.00,453.01,34.05,61.1,Min Con Flow from Foster
714250.00,452.73,32.07,58.83,GC
714251.00,452.44,29.52,55.41,GC
714252.00,452.16,28.04,54.26,GC
714253.00,451.87,26.18,52.94,GC
714254.00,451.58,24.36,50.52,GC
714255.00,451.3,22.21,47.64,GC
714256.00,451.01,22.01,47.44,GC
714257.00,450.55,20.23,62.25,GC
714258.00,450.01,18.7,66.22,GC
714259.00,449.42,19.67,72.24,GC
714260.00,449.17,55.34,77.12,GC:Max Flow (Winter and Conservation)
714261.00,448.73,45.73,82.64,GC:Max Flow (Winter and Conservation)
714262.00,448.14,36.11,86.85,GC
714263.00,447.42,29.87,89.51,GC:PhysMaxCap
714264.00,446.65,26.24,90.32,GC
714265.00,445.84,23.51,89.62,GC
714266.00,445.01,21.27,87.33,GC
714267.00,444.19,19.67,83.56,GC
714268.00,443.41,18.39,78.55,GC
714269.00,442.72,17.54,69.61,GC:Max Flow (Winter and Conservation)
714270.00,442.07,16.85,66.54,GC:Max Flow (Winter and Conservation)
714271.00,441.47,16.34,59.7,GC:Max Flow (Winter and Conservation)
714272.00,441.35,15.49,24.48,GC:Tandem - HCR and LOP
714273.00,441.38,15.2,12.96,GC:Max Flow (Winter and Conservation)
714274.00,441.38,14.78,14.78,GC:Max Flow (Winter and Conservation)
714275.00,441.38,14.47,14.47,ZB
714276.00,441.38,14.16,14.16,GC
714277.00,441.38,15.4,15.4,GC
714278.00,441.38,15.09,15.09,GC
714279.00,441.38,14.46,14.46,GC
714280.00,441.38,13.73,13.73,GC
714281.00,441.38,13.58,13.58,GC
714282.00,441.38,13.58,13.58,GC
714283.00,441.88,65.26,28.77,GC
714284.00,446.3,354.38,11.33,GC
714285.00,448.76,222.7,16.67,GC
714286.00,450.94,223.56,32.52,GC:10k Max into Foster
714287.00,450.84,161.26,170.13,Winter Ops Min Flow - at Green Peter
714288.00,450.12,104.34,169.56,GC:12k Max into Foster
714289.00,449.3,87.35,158.85,Unctrl
714290.00,448.41,70.08,146.71,GC:PhysMaxCap
714291.00,447.51,59.03,133.41,GC:PhysMaxCap
714292.00,446.66,49.41,120.12,GC:PhysMaxCap
714293.00,445.88,44.03,107.43,GC:PhysMaxCap
714294.00,445.19,40.63,95.84,GC:PhysMaxCap
714295.00,444.56,35.81,85.51,GC:PhysMaxCap
714296.00,444.01,33.55,76.09,GC:PhysMaxCap
714297.00,443.56,33.26,67.92,GC:PhysMaxCap
714298.00,443.15,29.87,61.24,GC:PhysMaxCap
714299.00,442.78,27.37,55.08,GC:PhysMaxCap
714300.00,442.48,25.56,49.66,GC:PhysMaxCap
714301.00,442.2,24.2,45.07,GC:PhysMaxCap
714302.00,441.95,22.48,40.92,GC:PhysMaxCap
714303.00,441.73,21.68,37.25,GC:PhysMaxCap
714304.00,441.55,20.69,33.95,GC:PhysMaxCap
714305.00,441.4,20.05,31.25,GC:PhysMaxCap
714306.00,441.38,19.86,21.13,GC:PhysMaxCap
714307.00,441.38,18.72,18.72,GC
714308.00,441.38,18.38,18.38,ZB
714309.00,441.38,17.19,17.19,GC
714310.00,441.38,16.52,16.52,GC
714311.00,441.38,17.03,17.03,GC
714312.00,441.38,17.03,17.03,GC
714313.00,441.38,16.35,16.35,GC
714314.00,441.38,16.52,16.52,GC
714315.00,441.38,18.56,18.56,GC
714316.00,441.38,19.66,19.66,GC
714317.00,441.38,21.05,21.05,GC
714318.00,441.38,24.16,24.16,GC
714319.00,441.38,25.3,25.3,GC
714320.00,441.38,26.66,26.66,GC
714321.00,441.38,23.94,23.94,GC
714322.00,441.38,21.45,21.45,GC
714323.00,441.38,21.25,21.25,GC
714324.00,441.41,30.68,28.77,GC
714325.00,441.41,29.27,29.15,GC
714326.00,441.38,25.76,27.78,GC:Max Flow (Winter and Conservation)
714327.00,441.38,22.65,22.66,GC:Max Flow (Winter and Conservation)
714328.00,441.38,21.66,21.66,GC:Tandem - HCR and LOP
714329.00,441.38,20.47,20.47,GC
714330.00,441.38,18.07,18.07,GC
714331.00,441.38,16.88,16.88,GC
714332.00,441.38,16.55,16.55,GC
714333.00,441.38,15.57,15.57,GC
714334.00,441.38,15.16,15.16,GC
714335.00,441.43,15.33,11.33,GC
714336.00,441.51,16.74,11.33,GC
714337.00,441.58,17.09,11.33,MinRelease
714338.00,441.65,16.59,11.33,MinRelease
714339.00,441.72,15.74,11.33,MinRelease
714340.00,441.77,15.43,11.33,MinRelease
714341.00,441.83,15.15,11.33,MinRelease
714342.00,441.89,15.29,11.33,MinRelease
714343.00,441.96,16.93,11.33,MinRelease
714344.00,442.07,19.37,11.33,MinRelease
714345.00,442.18,19.57,11.33,MinRelease
714346.00,442.28,18.7,11.33,MinRelease
714347.00,442.38,18.7,11.33,MinRelease
714348.00,442.52,21.53,11.33,MinRelease
714349.00,442.77,31.44,11.33,MinRelease
714350.00,443.07,34.28,11.33,MinRelease
714351.00,443.34,31.44,11.33,MinRelease
714352.00,443.58,30.03,11.33,MinRelease
714353.00,443.82,30.03,11.33,MinRelease
714354.00,444.05,28.61,11.33,MinRelease
714355.00,444.27,28.61,11.33,MinRelease
714356.00,444.64,39.94,11.33,MinRelease
714357.00,445.79,102.23,11.33,MinRelease
714358.00,446.84,96.57,11.33,MinRelease
714359.00,448.56,156.04,11.33,MinRelease
714360.00,451.08,232.78,11.33,MinRelease
714361.00,454.11,291.96,11.33,MinRelease
714362.00,455.89,184.92,11.33,Winter Ops Min Flow - at Green Peter
714363.00,456.94,141.88,36.81,Winter Ops Min Flow - at Green Peter
714364.00,457.43,90.85,41.82,MinRelease
714365.00,457.65,73.86,51.16,GC:Max Flow (Winter and Conservation)
714366.00,457.79,68.19,54.06,GC:12k Max into Foster
714367.00,457.98,73.86,54.78,GC
714368.00,458.54,113.5,55.76,Daily BiOp Max Rate of Decrease (at FOS)
714369.00,459.1,119.17,61.12,Daily BiOp Max Rate of Decrease (at FOS)
714370.00,459.83,141.82,64.62,GC
714371.00,460.38,130.49,72.51,GC:Max Flow (Winter and Conservation)
714372.00,460.94,141.82,81.65,GC:Max Flow (Winter and Conservation)
714373.00,461.2,119.17,91.19,GC:12k Max into Foster
714374.00,461.28,102.18,93.38,GC:12k Max into Foster
714375.00,461.43,107.84,91.13,GC:12k Max into Foster
