timeInRun,elev_m,inflow_cms,outlfow_cms
722930,238.54,1.17,8.38
722931,238.38,1.03,9.68
722932,238.19,0.98,9.78
722933,238,0.98,10.39
722934,237.77,0.95,12.46
722935,237.54,0.89,12.94
722936,237.29,0.9,13.11
722937,237.03,0.87,12.98
722938,236.77,0.93,12.87
722939,236.48,0.96,14.69
722940,236.01,0.89,22.77
722941,235.78,0.86,11.33
722942,235.63,0.86,7.21
722943,235.51,0.96,5.86
722944,235.39,1.47,6.5
722945,235.24,1.61,8.04
722946,235.06,1.16,8.68
722947,234.86,1.05,9.3
722948,234.67,0.96,9.28
722949,234.46,0.93,9.46
722950,234.23,0.93,9.94
722951,234.01,0.91,9.55
722952,233.82,0.85,8.78
722953,233.55,0.85,11.33
722954,233.28,0.88,10.92
722955,233.01,1.28,11.26
722956,232.74,1.05,11.33
722957,232.46,1,11.33
722958,232.19,0.91,11.33
722959,231.92,0.89,10.74
722960,231.69,1.57,10.46
722961,231.43,1.45,10.07
722962,231.22,2.59,9.86
722963,231.08,3.49,9.02
722964,230.84,1.77,9.63
722965,230.6,1.37,9.87
722966,230.35,1.2,10.28
722967,230.16,1.15,7.29
722968,229.98,1.03,7.08
722969,229.8,1,6.84
722970,229.63,1.03,6.56
722971,229.48,1,5.66
722972,229.29,0.92,6.41
722973,229.14,1.05,5.66
722974,229,1.03,5.66
722975,228.85,1,5.66
722976,228.71,0.94,5.66
722977,228.56,0.94,5.66
722978,228.39,0.91,5.66
722979,228.23,0.91,5.66
722980,228.09,0.91,5.66
722981,227.93,0.91,5.66
722982,227.76,0.88,5.66
722983,227.61,0.88,5.66
722984,227.49,1.68,5.66
722985,227.39,2.61,5.66
722986,227.27,2.22,5.66
722987,227.23,1.62,2.83
722988,227.21,1.37,1.84
722989,227.19,1.22,1.84
722990,227.16,1.14,1.84
722991,227.14,1.08,1.84
722992,227.11,1.05,1.84
722993,227.08,1.05,1.84
722994,227.05,0.99,1.84
722995,227.03,1.1,1.84
722996,226.94,1.65,4.76
722997,226.77,1.86,7.27
722998,226.59,3.63,8.62
722999,226.33,4.48,12
723000,226.21,2.72,6
723001,226.15,1.13,3
723002,226.13,1.43,1.84
723003,226.11,1.06,1.84
723004,226.1,1.49,1.84
723005,226.11,2.24,1.84
723006,226.11,1.64,1.84
723007,226.09,1.42,1.84
723008,226.07,0.96,1.84
723009,226.18,5.55,1.84
723010,226.47,24.05,15.91
723011,226.32,16.06,20.28
723012,225.99,24.65,34.64
