WATERRIGHTID,X,Y,PODID,POUID,PERMITCODE,PODRATE,USECODE,PRIORITYDOY,YEAR,BEGINDOY,ENDDOY,REACHCOMID,LENGTH_OR_COMID,SPECIAL,CERTIFICATE
98395,540987.11,5002805.63,3595,10407,2,0.08,16,13,1948,1,366,23801254,2809.39,0,-99
98395,541168.86,5002249.87,3596,10407,2,0.18,16,13,1948,1,366,23800956,4974.38,0,-99
75587,509105.49,5005609.8,3597,5201,2,0.25,16,14,1948,1,366,23791453,8361.94,0,-99
73776,519380.1,4995183.34,3598,4683,2,0.16,16,19,1948,1,366,23800760,3950.89,0,-99
18243,479299.61,4958823.02,3599,17,2,0.68,16,22,1948,1,366,23762663,4842.84,0,-99
72832,519443.56,5016086.43,3600,4402,2,0.023,16,23,1948,1,366,23791447,104.43,0,-99
72382,495631.51,5038909.77,3601,4267,2,1.25,16,28,1948,1,366,23805042,7622.76,0,-99
96177,520079.6,4924307.77,3602,9970,2,0.101,16,35,1948,1,366,23786073,2649.61,0,-99
177222,480286.74,4999953.81,3609,15100,2,0.01,16,37,1948,1,91,23796639,2250.2,0,-99
129248,479863.5,5000448,3605,13571,2,0.01,16,37,1948,1,366,23796639,2250.2,0,-99
129248,479863.5,5000448,3606,13571,2,0.2,16,37,1948,1,366,23796639,2250.2,0,-99
72260,479362.09,4999097.51,3604,4214,2,0.105,16,37,1948,92,274,23796643,2974.47,0,-99
72260,479414.73,4999148.27,3603,4214,2,0.19,16,37,1948,92,274,23796643,2974.47,0,-99
177222,479748.32,5000375.72,3607,15100,2,0.01,16,37,1948,92,274,23796639,2250.2,0,-99
177222,480286.74,4999953.81,3608,15100,2,0,16,37,1948,92,274,23796639,2250.2,0,-99
177222,480286.74,4999953.81,3610,15100,2,0.01,16,37,1948,275,366,23796639,2250.2,0,-99
25432,487986.53,4897840.42,3611,722,4,0.2228,16,40,1948,61,305,23763455,1522.81,0,-99
72427,482562.47,5032367.52,3612,4286,2,0.5,16,47,1948,1,366,23805154,3538.84,0,-99
72427,483213.65,5031769.71,3616,4286,2,1.223,16,47,1948,1,366,23805154,3538.84,0,-99
72427,486438.04,5040170.48,3614,4286,2,1.223,16,47,1948,1,366,23805690,2999.03,0,-99
72427,486844.68,5039760.23,3615,4286,2,1.223,16,47,1948,1,366,23805694,1361.75,0,-99
72427,487670.21,5040155,3613,4286,2,1.223,16,47,1948,1,366,23805694,1361.75,0,-99
69459,536087.91,5004504.96,3617,4056,2,0.025,16,50,1948,1,366,23800948,4152.65,0,-99
176913,494660.98,5046490.21,3618,15080,2,0.2,16,55,1948,1,366,23804978,2790.85,0,-99
176913,494683.52,5046173.19,3619,15080,2,0.2,16,55,1948,1,366,23804976,3880.19,0,-99
74296,488089.1,5008681.89,3620,4748,2,0.2,16,57,1948,1,366,23796499,5313.35,0,-99
28642,500493.06,5043844.85,3621,2694,4,0.0668,16,59,1948,61,305,23804946,4007.98,0,-99
27040,516158.94,5028941.85,3622,1718,4,0.078,16,61,1948,61,305,23805992,927.44,0,-99
71886,528116.99,5009376.17,3623,4143,2,0.55,16,62,1948,1,366,23800942,11355.81,0,-99
71886,528335.6,5009325.35,3624,4143,2,0.55,16,62,1948,1,366,23800942,11355.81,0,-99
25498,502387.16,4950355.73,3625,766,4,0.5681,16,64,1948,61,305,23780883,3777.53,0,-99
72987,542787.36,4996188.66,3626,4473,2,0.1,16,65,1948,1,366,23801424,9692.62,0,-99
72987,542947.23,4996856.05,3627,4473,2,0.063,16,65,1948,1,366,23801354,7456.27,0,-99
72464,510106.36,4977962.88,3628,4301,2,0.183,16,68,1948,1,366,23801642,2161.47,0,-99
73130,543317.46,5028514.58,3629,4501,2,0.148,16,69,1948,1,366,23810490,2097.37,0,-99
73130,543317.47,5028514.2,3630,4501,2,0.148,16,69,1948,1,366,23810490,2097.37,0,-99
71993,518111.62,4982001.25,3632,4155,2,0.08,16,70,1948,1,366,23800692,8366.49,0,-99
72849,511967.56,5012527.65,3633,4412,2,0.2,16,70,1948,1,366,23791823,1197.44,0,-99
25142,497542.46,4942150.74,3631,535,4,0.7575,16,70,1948,61,305,23763739,3553.4,0,-99
29008,484199.58,4896740.62,3634,2874,4,0.3342,16,75,1948,61,305,23763317,9501.23,0,-99
72833,531156.41,5017097.52,3635,4403,2,0.25,16,76,1948,1,366,23791729,1453.13,0,-99
76581,472866.76,4960948.63,3636,5509,2,0.27,16,76,1948,1,366,23762673,1096.39,0,-99
78491,474443.21,4910457.58,3637,5698,2,0.38,16,76,1948,1,366,23762981,996.71,0,-99
73133,494332.48,5046261.08,3638,4502,2,0.573,16,77,1948,1,366,23804978,2790.85,0,-99
72382,495614.55,5038230.48,3639,4267,2,0.135,16,90,1948,1,366,23805042,7622.76,0,-99
25230,483735.73,4965918.84,3640,583,4,0.2495,16,91,1948,61,305,23791349,3011.38,0,-99
25263,488706.83,4960877.78,3641,609,4,1.2254,16,91,1948,61,305,23791375,1884.75,0,-99
28421,509437.23,4957030.38,3642,2564,4,0.4456,16,91,1948,61,305,23780895,4881.56,0,-99
26002,491141.62,4959190.05,3643,1102,4,0.2228,16,92,1948,61,305,23792537,1150.83,0,-99
26429,485492.71,4895429.04,3644,1340,4,0.8912,16,92,1948,61,305,23763359,1522.3,0,-99
73374,513835.16,4988876.77,3645,4531,2,0.38,16,96,1948,1,366,23800650,7871.14,0,-99
72885,536832.23,5001084.83,3646,4426,2,0.073,16,97,1948,1,366,23801286,4893.31,0,-99
79538,530238.87,4920508.07,3647,5998,2,0.08,16,97,1948,1,366,23786987,2353.02,0,-99
79538,530238.87,4920508.07,3648,5998,2,0.09,16,97,1948,1,366,23786987,2353.02,0,-99
143099,495656.54,5044155.88,3649,13876,2,0.59,16,100,1948,1,366,23804974,6751,0,-99
69764,516963.17,4983636.17,3650,4114,2,0.004,16,104,1948,1,366,23800692,8366.49,0,-99
73846,501141.75,5050023.91,3651,4691,2,0.113,16,104,1948,1,366,23804950,6625.95,0,-99
171971,532617.44,5005295.39,3652,14809,2,0.38,16,105,1948,1,366,23800834,3344.91,0,-99
25159,497472.66,4952491.9,3653,541,4,0.2507,16,106,1948,61,305,23780423,5309.47,0,-99
28104,528400.77,5018780.48,3654,2365,4,0.0891,16,107,1948,61,305,23791713,1783.04,0,-99
72427,482562.47,5032367.52,3655,4286,2,1.223,16,110,1948,1,366,23805154,3538.84,0,-99
72822,457780.75,4939782.5,3656,4396,2,0.169,16,112,1948,1,366,23762921,5942.02,0,-99
72822,458005.51,4939730.68,3657,4396,2,0.169,16,112,1948,1,366,23762921,5942.02,0,-99
72260,479414.73,4999148.27,3658,4214,2,0.105,16,113,1948,1,366,23796643,2974.47,0,-99
75037,510299.71,4977622.24,3659,5021,2,0.15,16,113,1948,1,366,23801666,862.7,0,-99
96009,495612.31,5035724.62,3660,9918,2,0.14,16,113,1948,1,366,23805766,791.09,0,-99
129248,479863.5,5000448,3661,13571,2,0.2,16,113,1948,1,366,23796639,2250.2,0,-99
129248,479863.5,5000448,3662,13571,2,0.2,16,113,1948,1,366,23796639,2250.2,0,-99
71860,535080.95,5022832.68,3663,4136,2,0.038,16,114,1948,1,366,23791569,1553.1,0,-99
75585,482049.01,4958989.27,3664,5199,2,0.38,16,114,1948,1,366,23762661,7672.76,0,-99
72422,501022.15,5049690.65,3665,4284,2,0.375,16,119,1948,1,366,23804950,6625.95,0,-99
69380,484186.82,5016023.79,3666,4039,2,0.103,16,120,1948,1,366,23797135,1093.14,0,-99
79629,479349.06,4947226.41,3667,6015,2,0.89,16,120,1948,92,274,23762811,1529.73,0,-99
25686,492367.96,4954133.22,3668,869,4,0.2451,16,121,1948,61,305,23780411,887.17,0,-99
26773,493838.66,4953105.89,3669,1551,4,0.401,16,121,1948,61,305,23764433,9295.54,0,-99
28312,496618.77,4983302.76,3670,2488,4,0.4456,16,121,1948,61,305,23791081,2882.36,0,-99
28909,503945.86,4976147.79,3671,2817,4,0.2339,16,121,1948,61,305,23801842,5909.32,0,-99
26721,508500.3,4957434.08,3674,1512,4,0.4813,16,122,1948,1,366,23781095,2997.87,0,-99
25114,513343.83,4878945.64,3672,516,4,0.2674,16,122,1948,61,305,23773625,6333.79,0,-99
26316,493860.89,4996445.81,3673,1285,4,0.6684,16,122,1948,61,305,23797421,1874.46,0,-99
76379,519231.7,5028626.91,3675,5450,2,0.04,16,125,1948,1,366,23805270,3179.22,0,-99
25120,504090.9,4943491.77,3676,521,4,0.6684,16,127,1948,61,305,23785635,3445.74,0,-99
25801,493153.43,4951927.89,3677,954,4,0.4902,16,128,1948,61,305,23764433,9295.54,0,-99
74558,469301.5,4999699.15,3680,4832,2,0.15,16,131,1948,1,366,23796659,1949.66,0,-99
25066,501307.32,4913856.78,3678,482,4,0.2228,16,131,1948,61,305,23763571,874.13,0,-99
27087,487552.61,4966736.14,3679,1748,4,0.6684,16,131,1948,61,305,23791153,4773.46,0,-99
72299,504136.48,5033413.5,3683,4230,2,0.375,16,134,1948,1,366,23804876,3915.47,0,-99
72299,504143.08,5033633.83,3682,4230,2,0.375,16,134,1948,1,366,23804876,3915.47,0,-99
27297,489329.58,4957574.09,3681,1884,4,0.8021,16,134,1948,61,305,23792583,2466.66,0,-99
75039,473182.9,4958709.29,3685,5022,2,0.44,16,135,1948,1,366,23762731,4829.99,0,-99
76381,508793.42,4889091.65,3686,5451,2,0.3,16,135,1948,1,366,23773529,2234.16,0,-99
25820,486711.55,4896316.36,3684,969,4,0.6684,16,135,1948,61,305,23763357,1475.97,0,-99
24974,494888.35,4939735.18,3687,427,4,0.401,16,136,1948,61,305,23763901,5851.42,0,-99
28121,508721.53,4941134.69,3688,2377,4,0.1337,16,136,1948,61,305,23787259,7828.55,0,-99
25188,494964.7,4953786.22,3689,556,4,0.7129,16,141,1948,61,305,23780419,2696.48,0,-99
25735,490472.92,4954688.34,3690,906,4,0.6684,16,152,1948,61,305,23780405,2286.98,0,-99
27143,491826.42,4886107.85,3691,1786,4,0.6238,16,152,1948,61,305,23772703,349.56,0,-99
27389,493371.59,4887141.9,3692,1944,4,0.6684,16,152,1948,61,305,23765363,4204.8,0,-99
27472,495270.06,4969297.7,3693,1996,4,0.0111,16,152,1948,61,305,23792329,5188.88,0,-99
27506,502669.27,4975095.86,3694,2016,4,0.5793,16,152,1948,61,305,23801842,5909.32,0,-99
27614,484232.57,4938199.44,3695,2081,4,0.9358,16,152,1948,61,305,23762867,7580.16,0,-99
27868,484246.65,4902815.19,3696,2239,4,0.3565,16,152,1948,61,305,23763337,4306.26,0,-99
28554,475906.42,4933657.22,3697,2642,4,0.0134,16,152,1948,61,305,23764715,2210.16,0,-99
182288,493244.3,4951724.59,3698,15319,4,0.3119,16,152,1948,61,305,23764433,9295.54,0,-99
85788,514884.19,4983649.99,3700,7518,2,0.2,16,153,1948,1,366,23800692,8366.49,0,-99
25072,487230.27,4938740.42,3699,488,4,0.2228,16,153,1948,61,305,23764679,3315.84,0,-99
75131,535997.29,5020335.41,3701,5061,2,0.02,16,155,1948,1,366,23791643,726.82,0,-99
143435,495656.54,5044155.88,3702,13893,2,0.011,16,156,1948,1,366,23804974,6751,0,-99
75586,519639.21,5036790.59,3703,5200,2,0.01,16,159,1948,1,366,23805288,1056.57,0,-99
25158,497763.95,4953130.19,3704,540,4,0.2736,16,167,1948,61,305,23781187,8212.03,0,-99
26641,503844.47,4987904.74,3705,1460,4,0.2228,16,172,1948,61,305,23801452,396.93,0,-99
28035,485086.8,4879615.28,3706,2335,4,0.2785,16,172,1948,61,305,23763269,3215.1,0,-99
69381,534249.4,5026977.87,3707,4040,2,0.008,16,173,1948,1,366,23809002,2392.98,0,-99
95939,463308.48,4946313.35,3708,9911,2,0.25,16,173,1948,1,366,23762761,2261.91,0,-99
96653,463308.48,4946313.35,3709,10073,2,0.13,16,173,1948,1,366,23762761,2261.91,0,-99
72265,493496.97,5000467.92,3710,4215,2,0.562,16,181,1948,1,366,23796855,3131.76,0,-99
73465,476257.77,4959135.53,3712,4558,2,0.19,16,181,1948,1,366,23762725,452.21,0,-99
73465,476806.39,4960161.65,3711,4558,2,0.61,16,181,1948,1,366,23762669,2765.06,0,-99
74381,510252.38,4949438.9,3727,4763,2,0.54,16,182,1948,1,366,23786239,3568.73,0,-99
24999,521742.96,4994462.64,3713,441,4,0.1448,16,182,1948,61,305,23801358,3864.72,0,-99
25396,501333.76,5035959.83,3714,696,4,0.1337,16,182,1948,61,305,23804936,3750.18,0,-99
25972,515969.39,4996669.42,3715,1079,4,0.2228,16,182,1948,61,305,23801290,1171.49,0,-99
26305,501009.79,4860988.94,3716,1280,4,0.2785,16,182,1948,61,305,23759266,1157.11,0,-99
26526,521623.3,5019037.82,3717,1394,4,0.1782,16,182,1948,61,305,23791693,3318.54,0,-99
26640,489102.29,4888862.89,3718,1459,4,0.8912,16,182,1948,61,305,23763371,1930.99,0,-99
26724,515668.16,5002639.29,3719,1515,4,0.1671,16,182,1948,61,305,23801194,2143.94,0,-99
27217,505954.05,4941014.86,3720,1827,4,0.2674,16,182,1948,61,305,23785637,2621.41,0,-99
27287,487452.08,4965154.89,3721,1877,4,3.0078,16,182,1948,61,305,23792369,2499.97,0,-99
27288,487125.07,4965742.45,3722,1878,4,3.0078,16,182,1948,61,305,23792369,2499.97,0,-99
27292,513640.39,4957966.75,3723,1882,4,0.5793,16,182,1948,61,305,23780455,1282.68,0,-99
27500,498267.72,5000050.12,3724,2010,4,0.6684,16,182,1948,61,305,23791973,693.89,0,-99
28129,481880.92,4928242.3,3725,2384,4,0.2228,16,182,1948,61,305,23764845,1351.92,0,-99
29033,493160.56,5006852.89,3726,2890,4,0.0089,16,182,1948,61,305,23797013,8450.01,0,-99
72741,535569.02,5014029.13,3731,4366,2,0.08,16,183,1948,1,366,23791879,1850.01,0,-99
26143,482264.46,4896434.73,3728,1169,4,0.3342,16,183,1948,61,305,23763313,15405.08,0,-99
27540,483368.88,4897177.87,3729,2031,4,0.3342,16,183,1948,61,305,23763313,15405.08,0,-99
28943,487808.29,5007006.01,3730,2834,4,0.0779,16,183,1948,122,275,23796627,9478.08,0,-99
72432,491394.11,5038175.44,3732,4287,2,0.125,16,184,1948,1,366,23805050,10886.6,0,-99
92792,528253.02,4984045.17,3733,9159,2,0.01,16,190,1948,1,366,23800968,7710.61,0,-99
25235,492107.47,4951732.05,3734,587,4,0.7798,16,191,1948,61,305,23764433,9295.54,0,-99
79413,520510.94,4916507.95,3735,5966,2,0.08,16,196,1948,1,366,23785713,2494.04,0,-99
72269,492939.9,4846259.04,3736,4216,2,0.035,16,197,1948,1,366,23759298,2381.21,0,-99
69229,498329.35,5012412.14,3737,3972,2,0.16,16,198,1948,1,366,23791769,877.99,0,-99
72468,490570.8,5060077.51,3738,4304,2,0.13,16,201,1948,1,366,23805334,5186.32,0,-99
75176,493241.66,4996107.85,3739,5079,2,0.97,16,202,1948,1,366,23797421,1874.46,0,-99
75179,492481.24,4995348.39,3740,5080,2,1.22,16,202,1948,1,366,23796861,1918.46,0,-99
71977,465849.71,4946841.2,3741,4151,2,1.46,16,209,1948,1,366,23764475,5061.19,0,-99
73661,503227.51,4882080.81,3742,4640,2,0.46,16,210,1948,1,366,23773513,4574.55,0,-99
93036,478097.68,4952757.63,3743,9246,2,0.13,16,210,1948,1,366,23763789,2326.32,0,-99
25384,495799.99,4954900.05,3744,687,4,0.6684,16,213,1948,61,305,23781187,8212.03,0,-99
25443,486644.1,4893205.04,3745,731,4,0.8912,16,213,1948,61,305,23763361,674.31,0,-99
26400,485774.44,4963886.91,3746,1329,4,0.8912,16,213,1948,61,305,23792399,1619.95,0,-99
182212,505189.72,5006191.09,3747,15307,4,0.6684,16,213,1948,61,305,23791939,4080.46,0,-99
182212,506633.59,5006668.42,3751,15307,4,0.6684,16,213,1948,61,305,23791919,1752.09,0,-99
182212,506635.3,5006691.83,3748,15307,4,0.6684,16,213,1948,61,305,23791919,1752.09,0,-99
182212,506718.2,5006429.36,3750,15307,4,0.6684,16,213,1948,61,305,23791929,916.46,0,-99
182212,506801.52,5006602.66,3749,15307,4,0.6684,16,213,1948,61,305,23791929,916.46,0,-99
25092,500285.07,5041786.16,3752,499,4,0.1404,16,218,1948,61,305,23805680,6258.1,0,-99
72978,495932.01,5050126.09,3753,4470,2,0.362,16,219,1948,1,366,23804982,6092,0,-99
72989,514204.42,5040051.38,3754,4474,2,0.01,16,222,1948,1,366,23804914,4946.55,0,-99
27184,506261.77,4940393.31,3755,1808,4,0.5347,16,223,1948,61,305,23785641,4470.89,0,-99
72471,518308.99,4923241.16,3756,4305,2,0.254,16,225,1948,1,366,23785701,1670.45,0,-99
74854,525605.44,4988209.23,3757,4944,2,0.05,16,225,1948,1,366,23800766,3824.55,0,-99
78792,556188.07,5024513.78,3758,5799,2,0.35,16,230,1948,1,366,23809854,7943.58,0,-99
26425,483275.87,4901513.11,3759,1337,4,0.0891,16,233,1948,61,305,23763313,15405.08,0,-99
74509,499156.25,5018776.88,3760,4821,2,0.27,16,236,1948,1,366,23791033,1640.93,0,-99
90039,484212.87,4974973.4,3761,8492,2,0.53,16,240,1948,1,366,23791109,10803.11,0,-99
74066,486604.79,5005793.94,3762,4727,2,0.44,16,243,1948,1,366,23796627,9478.08,0,-99
73467,492893.43,4832128.48,3769,4559,2,0.038,16,244,1948,1,366,23760056,2936.37,0,-99
73467,493014.2,4832127.09,3770,4559,2,0.038,16,244,1948,1,366,23760056,2936.37,0,-99
26571,484293.64,4911993.4,3763,1425,4,0.3342,16,244,1948,61,305,23763469,13140.55,0,-99
26938,499940.67,4984371.42,3764,1664,4,0.0668,16,244,1948,61,305,23800626,1221.95,0,-99
27165,505331.28,4986852.54,3765,1798,4,1.114,16,244,1948,61,305,23800622,7315.94,0,-99
28025,502898.29,5040114.59,3766,2330,4,0.0401,16,244,1948,61,305,23805718,3883.08,0,-99
28539,523789.78,5009578,3767,2633,4,0.0891,16,244,1948,61,305,23801026,1238.1,0,-99
28551,496879.31,4881749.28,3768,2640,4,0.3899,16,244,1948,61,305,23772731,1923.54,0,-99
74855,526415.8,5004139.58,3773,4945,2,0.15,16,245,1948,1,366,23801190,3832.07,0,-99
26159,484350.21,4965629.92,3771,1183,4,0.2228,16,245,1948,61,305,23791349,3011.38,0,-99
28951,496914.51,4881283,3772,2838,4,0.0602,16,245,1948,61,305,23772731,1923.54,0,-99
27069,503113.29,4979149.36,3774,1738,4,0.0668,16,248,1948,61,305,23801840,2210.91,0,-99
25372,501096.43,4940902.1,3775,682,4,0.2852,16,252,1948,61,305,23764689,10600.02,0,-99
98374,500962.89,5038170.71,3776,10391,2,0.314,16,258,1948,1,366,23804932,1256.19,0,-99
164896,496845.27,4851159.04,3778,14488,2,0.07,16,258,1948,1,366,23759370,4532.15,0,-99
164896,496955.81,4851156.43,3777,14488,2,0.07,16,258,1948,1,366,23759370,4532.15,0,-99
100822,504774.47,5015672.38,3779,10999,2,0.25,16,259,1948,1,366,23791511,453.53,0,-99
73582,491563.71,4880105.97,3780,4612,2,0.506,16,261,1948,1,366,23765651,4797.11,0,-99
72271,512145.82,4957194.29,3781,4217,2,0.176,16,264,1948,1,366,23780443,398.12,0,-99
91619,504363.99,5037664.5,3782,8897,2,0.25,16,264,1948,1,366,23804884,2516.62,0,-99
92104,476156.58,4960747.29,3783,8989,2,0.94,16,268,1948,1,366,23763823,1152.46,0,-99
73379,493161.25,4988985.71,3784,4532,2,0.188,16,271,1948,1,366,23791061,6732.26,0,-99
74068,505036.58,5014823.92,3785,4728,2,0.35,16,271,1948,1,366,23791509,3746.83,0,-99
78425,470154.53,5002499.03,3786,5685,2,0.37,16,272,1948,1,366,23796665,5603.75,0,-99
87245,500356.95,5009479.53,3790,7899,2,0.38,16,274,1948,1,366,23791055,1758.18,0,-99
27306,515250.95,4986035.81,3787,1889,4,0.1872,16,274,1948,61,305,23801522,2352.42,0,-99
27720,507443.42,4870929.38,3788,2152,4,0.0668,16,274,1948,61,305,23751780,2948.41,0,-99
28881,519332.71,5026372.1,3789,2801,4,0.0267,16,274,1948,61,305,23804852,1724.12,0,-99
78949,493561.23,4925761.18,3791,5840,2,0.5,16,278,1948,1,366,23763541,4348.79,0,-99
72837,533631.63,5007159.14,3792,4404,2,0.2,16,279,1948,1,366,23800944,2994.58,0,-99
73468,515089.59,4998996.24,3793,4560,2,0.28,16,279,1948,1,366,23800604,7542.11,0,-99
74383,479425.05,5003183.25,3794,4764,2,0.13,16,279,1948,1,366,23797329,4455.14,0,-99
85423,517637.46,4996546.26,3795,7428,2,0.42,16,287,1948,1,366,23800760,3950.89,0,-99
78492,474442.03,4910456.38,3796,5699,2,0.32,16,302,1948,1,366,23762981,996.71,0,-99
26145,509170.27,4956378.08,3797,1171,4,0.8912,16,305,1948,61,305,23780895,4881.56,0,-99
28454,490147.52,4951317.88,3798,2577,4,0.4456,16,305,1948,61,305,23764417,1624.29,0,-99
117079,500176.12,5029511.25,3799,13040,2,0.095,16,306,1948,1,366,23805966,5316.82,0,-99
117079,500254.98,5029674.07,3800,13040,2,0.095,16,306,1948,1,366,23805966,5316.82,0,-99
124493,500253.91,5029657.77,3801,13391,2,0.077,16,306,1948,1,366,23805966,5316.82,0,-99
28329,517657.48,5017231.98,3802,2502,4,0.1671,16,310,1948,61,305,23791657,2846.96,0,-99
25040,488106.87,5000180.56,3803,468,4,0.2451,16,315,1948,61,305,23797363,4162.18,0,-99
143107,498077.14,5042527.73,3805,13877,2,0.54,16,320,1948,1,366,23804974,6751,0,-99
73669,472472.77,4962686.69,3804,4641,2,0.45,16,320,1948,92,274,23762677,2960.01,0,-99
72838,514016.48,5014302.3,3806,4405,2,0.23,16,321,1948,1,366,23791285,3004.85,0,-99
72475,475786.04,4992479.36,3807,4306,2,0.375,16,322,1948,1,366,23796673,7986.78,0,-99
88310,496224.83,4989971.47,3808,8102,2,0.57,16,322,1948,1,366,23792595,2746.53,0,-99
78949,493561.23,4925761.18,3809,5840,2,0.5,16,328,1948,1,366,23763541,4348.79,0,-99
75041,476697.32,4959212.13,3810,5023,2,0.34,16,331,1948,1,366,23762721,1910.94,0,-99
28427,509735.43,4955996.9,3811,2569,4,0.7798,16,335,1948,61,305,23780895,4881.56,0,-99
28497,507877.8,4975165.72,3812,2606,4,0.2139,16,335,1948,61,305,23800638,11772.46,0,-99
99016,475287.16,4960688.15,3813,10558,2,0.5,16,337,1948,1,366,23762671,3658.41,0,-99
71866,506195.6,4984031.47,3814,4137,2,0.058,16,342,1948,1,366,23800632,4587.27,0,-99
78427,467699.46,4960522.83,3815,5686,2,0.45,16,343,1948,1,366,23763895,4215.5,0,-99
75815,477358.94,4959903.87,3816,5273,2,0.57,16,345,1948,1,366,23762667,864.99,0,-99
80923,466319.67,4946219.73,3818,6397,2,1.08,16,352,1948,1,366,23764475,5061.19,0,-99
80923,466975.34,4946214.49,3817,6397,2,1.08,16,352,1948,1,366,23764475,5061.19,0,-99
103522,530381.52,5004179,3821,11452,2,0.046,16,355,1948,1,366,23801182,2138.26,0,-99
28250,511015.67,4986630.21,3819,2449,4,0.1114,16,355,1948,61,305,23801508,1340.59,0,-99
28996,515208.9,4991322.73,3820,2865,4,0.0446,16,355,1948,61,305,23801428,3663.89,0,-99
27680,507194.26,4956716.53,3867,2131,4,0.2852,16,366,1948,1,366,23781119,2164.01,0,-99
28119,507442.86,4956320.49,3879,2376,4,0.3565,16,366,1948,1,366,23781119,2164.01,0,-99
25012,481218.26,4965326.72,3822,450,4,0.6684,16,366,1948,61,305,23791353,2107.3,0,-99
25250,483703.62,4902201.5,3823,600,4,0.6684,16,366,1948,61,305,23765141,502.83,0,-99
25371,493584.44,4891508.72,3824,681,4,0.8912,16,366,1948,61,305,23763483,1661.85,0,-99
25385,511380.93,4958068.47,3825,688,4,0.2852,16,366,1948,61,305,23781963,2231.4,0,-99
25404,492326.72,4956499.67,3826,702,4,0.2785,16,366,1948,61,305,23792581,5689.41,0,-99
25428,511104.7,4956801.89,3827,719,4,1.0026,16,366,1948,61,305,23781963,2231.4,0,-99
25485,483141.07,4960401.85,3828,756,4,0.1114,16,366,1948,61,305,23764211,1807.04,0,-99
25665,501635.05,4982211.61,3829,858,4,0.6684,16,366,1948,61,305,23801562,2257.31,0,-99
25920,491397.69,4952702.87,3830,1033,4,1.0293,16,366,1948,61,305,23764433,9295.54,0,-99
25964,522335.64,4988493.45,3831,1071,4,0.1671,16,366,1948,61,305,23801486,4949.81,0,-99
26045,484077.36,4900974.54,3832,1120,4,0.3208,16,366,1948,61,305,23763339,919.51,0,-99
26265,511848.88,4994949.98,3833,1250,4,0.2785,16,366,1948,61,305,23801338,3862.26,0,-99
26321,509763.63,4957072,3834,1287,4,0.6238,16,366,1948,61,305,23780895,4881.56,0,-99
26322,509917.41,4956873.1,3835,1288,4,0.6238,16,366,1948,61,305,23780895,4881.56,0,-99
26593,477443.42,4916945.06,3836,1437,4,1.114,16,366,1948,61,305,23763043,2144.73,0,-99
26651,483130.79,4898098.31,3837,1464,4,0.0557,16,366,1948,61,305,23763313,15405.08,0,-99
26676,503441.15,4879470.39,3838,1481,4,0.3565,16,366,1948,61,305,23772755,308.96,0,-99
26685,498210.79,4987049.36,3839,1488,4,0.8912,16,366,1948,61,305,23792031,1042.37,0,-99
